Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,LCOE_Median,LCOE_Q10_Best,LCOE_Q90_Worst
Cs2SnBiO3Br3,1.8138,-1.5202,98.5943,30.0000,21.4600,0.0598,0.0489,0.0887
Cs2FeMnS3Se3,1.1469,-1.1258,122.4210,30.0000,24.1708,0.0598,0.0506,0.6034
Cs2GeFeS3Se3,1.1600,-0.9501,124.0992,30.0000,24.3756,0.0599,0.0508,0.4784
Cs2GeGaS3I3,1.7908,-1.0720,103.0911,30.0000,21.8465,0.0599,0.0493,0.0879
Cs2VFeO3Br3,1.5157,-1.9343,131.4508,30.0000,24.9644,0.0599,0.0518,0.0841
Cs2SnGaSe3F3,1.6874,-2.0031,117.2644,30.0000,23.3607,0.0599,0.0506,0.0852
Cs2GeCuO3Se3,1.2448,-1.3654,131.4182,30.0000,25.0333,0.0599,0.0517,0.1887
Cs2SnGeBr3I3,0.9964,-1.3115,83.9498,30.0000,20.0830,0.0600,0.0458,0.8302
Cs2MnSbS3Se3,1.0831,-1.0135,112.0883,30.0000,23.0309,0.0600,0.0495,0.8908
K2MoGaO3F3,2.3742,-2.3879,2.5583,30.0000,11.5088,0.0600,0.0418,0.1207
Cs2GeSbSe3F3,1.6729,-1.8981,119.7703,30.0000,23.6069,0.0600,0.0509,0.0853
Cs2ZrCrO3Se3,1.6229,-2.1036,125.2245,30.0000,24.1748,0.0601,0.0514,0.0838
Cs2GeMnO3Se3,1.5047,-1.4885,133.0766,30.0000,25.0049,0.0601,0.0520,0.0850
Cs2NbTaS6,1.6825,-1.4351,119.0525,30.0000,23.4697,0.0601,0.0509,0.0855
Cs2SnCrSe3Br3,1.0244,-1.3128,95.1907,30.0000,21.1000,0.0602,0.0473,0.8606
Cs2ZrCrO3I3,1.7934,-2.0544,103.9142,30.0000,21.7723,0.0602,0.0495,0.0885
Cs2MoGaO3I3,1.8001,-1.6015,102.2028,30.0000,21.6366,0.0602,0.0493,0.0891
Cs2TiGaS3Br3,1.6689,-1.6626,121.7882,30.0000,23.6538,0.0602,0.0511,0.0855
Cs2MnGaO3Se3,1.5792,-1.5680,129.8467,30.0000,24.5326,0.0602,0.0518,0.0841
Cs2FeMnO3Br3,1.5678,-1.7393,130.6276,30.0000,24.6096,0.0603,0.0519,0.0840
Cs2ZrGaS3Br3,1.7262,-1.6593,114.8848,30.0000,22.8639,0.0603,0.0505,0.0868
Cs2WMnS6,1.6445,-1.2566,124.5824,30.0000,23.8797,0.0603,0.0514,0.0854
Cs2FeMnSe6,1.0379,-1.0503,102.2838,30.0000,21.7252,0.0603,0.0482,0.8871
Rb2WGaO3F3,2.2153,-2.3958,30.7305,30.0000,14.2793,0.0603,0.0438,0.1073
Cs2SnFeS3Se3,1.0739,-0.9382,112.3721,30.0000,22.8263,0.0604,0.0495,0.9019
Cs2TiBiO3I3,1.8724,-1.9739,91.5578,30.0000,20.3988,0.0604,0.0484,0.0912
Cs2GeFeSe3F3,1.1955,-1.9224,131.1616,30.0000,24.7213,0.0604,0.0518,0.3340
Cs2SnCrO3Br3,1.6909,-1.6717,119.8726,30.0000,23.3552,0.0604,0.0510,0.0864
Cs2FeMnO3Se3,1.5733,-1.4944,131.3327,30.0000,24.5977,0.0604,0.0521,0.0843
Cs2ZrMoS6,1.5217,-1.5191,134.5910,30.0000,24.9480,0.0604,0.0523,0.0847
Cs2VTaO3Se3,1.7518,-2.1170,111.4624,30.0000,22.4304,0.0605,0.0502,0.0877
Cs2TiSbO3I3,1.8194,-1.9588,100.7808,30.0000,21.2882,0.0605,0.0493,0.0899
Cs2VFeSe3F3,1.5955,-2.2478,130.3811,30.0000,24.4275,0.0605,0.0520,0.0850
Rb2GeVO3F3,2.1228,-2.6345,47.0864,30.0000,15.8323,0.0606,0.0450,0.1023
Rb2GeGaS3Cl3,2.1777,-1.3819,38.0209,30.0000,14.9091,0.0606,0.0443,0.1052
Cs2SnGeS3Se3,1.7376,-0.8945,114.2719,30.0000,22.6676,0.0606,0.0505,0.0873
Cs2TiWO3Se3,1.7607,-2.0597,111.1037,30.0000,22.2704,0.0606,0.0503,0.0884
Cs2GeMnBr6,1.0423,-1.4786,103.3130,30.0000,21.7279,0.0606,0.0484,0.8904
Cs2MoInO3Br3,1.7367,-1.7154,114.6662,30.0000,22.6519,0.0607,0.0505,0.0881
Cs2GeInO3Br3,1.6819,-1.6034,122.7596,30.0000,23.4539,0.0607,0.0514,0.0869
Cs2GeFeO3Se3,1.5725,-1.3892,132.8977,30.0000,24.5692,0.0607,0.0522,0.0850
Cs2CrMnO3Se3,1.5885,-1.6353,132.1072,30.0000,24.5048,0.0608,0.0521,0.0851
Rb2TiGaO3Cl3,2.1891,-2.3937,36.6288,30.0000,14.6948,0.0608,0.0443,0.1059
Cs2VZnO3Br3,1.6250,-1.9225,129.5765,30.0000,24.1820,0.0608,0.0521,0.0848
K2WInO3F3,2.3920,-2.3926,1.7852,30.0000,11.2631,0.0608,0.0420,0.1246
K2SnCuBr6,0.8776,-1.3621,0.0918,30.0000,10.9833,0.0609,0.0342,0.5039
Cs2NbTaO6,1.5232,-2.7795,137.0889,30.0000,24.9397,0.0609,0.0526,0.0855
Rb2SnVO3F3,2.2032,-2.6748,34.6931,30.0000,14.4688,0.0609,0.0443,0.1078
Na2FeZnCl3I3,0.8794,-1.2215,0.4083,30.0000,11.0930,0.0610,0.0342,0.5066
Cs2MnBiO6,1.4966,-1.8824,138.7823,30.0000,25.0507,0.0610,0.0528,0.0862
Cs2VSbS6,1.5153,-1.0791,137.6702,30.0000,24.9499,0.0610,0.0528,0.0856
Rb2GeCrO6,2.1261,-2.1132,47.9916,30.0000,15.7906,0.0610,0.0451,0.1019
Cs2TiFeO3Br3,1.6092,-2.0558,132.0364,30.0000,24.2655,0.0610,0.0522,0.0856
Cs2TiGaO3I3,1.7956,-2.1301,108.1787,30.0000,21.7117,0.0612,0.0502,0.0903
Cs2GeFeCl3I3,1.0292,-1.3616,102.5906,30.0000,21.3815,0.0612,0.0484,0.8940
Na2SnCuBr3I3,0.8788,-1.0971,0.3721,30.0000,11.0238,0.0612,0.0342,0.5066
Cs2WFeO3Br3,1.7911,-1.6192,109.4640,30.0000,21.7948,0.0612,0.0503,0.0906
Cs2FeSbSe3Cl3,1.0521,-1.2790,110.5035,30.0000,22.1411,0.0613,0.0494,0.9079
Cs2MnSbSe3Br3,1.0066,-1.2429,94.5885,30.0000,20.4861,0.0613,0.0473,0.8702
Cs2GeCrO3Br3,1.6122,-1.6391,132.9603,30.0000,24.2388,0.0614,0.0524,0.0867
Cs2VNbS6,1.3661,-1.4339,144.2438,30.0000,25.3791,0.0614,0.0534,0.1024
Cs2GeVSe3Br3,1.0339,-1.3506,104.2640,30.0000,21.4109,0.0614,0.0486,0.8952
Cs2ZrMoO3Se3,1.7459,-2.1058,117.8471,30.0000,22.5350,0.0615,0.0511,0.0894
Cs2TiCrO3I3,1.7979,-2.1118,109.5664,30.0000,21.7084,0.0615,0.0504,0.0914
Rb2VMnO3F3,2.1842,-2.7652,40.3966,30.0000,14.8462,0.0615,0.0449,0.1069
Cs2GeCuCl3I3,1.0244,-1.3182,101.7101,30.0000,21.0681,0.0616,0.0483,0.8901
Cs2VNbO3Se3,1.6976,-2.1472,125.1702,30.0000,23.2369,0.0616,0.0519,0.0885
Rb2SnCrO6,2.2101,-2.0708,35.2782,30.0000,14.2847,0.0616,0.0444,0.1087
Cs2GeCrO3Se3,1.6217,-1.5076,133.6607,30.0000,24.0968,0.0616,0.0526,0.0870
Cs2SnCrO3Se3,1.7353,-1.4908,120.4770,30.0000,22.7200,0.0616,0.0514,0.0893
Cs2SnGeBr6,1.0071,-1.4644,96.3156,30.0000,20.4741,0.0617,0.0476,0.8761
Cs2NbZnO3Br3,1.7237,-2.0454,121.9636,30.0000,22.8617,0.0617,0.0515,0.0890
Cs2GeGaO3Br3,1.6526,-1.6293,130.7448,30.0000,23.7544,0.0617,0.0524,0.0875
Cs2SbCuS3Br3,1.0419,-1.1334,110.3445,30.0000,21.9068,0.0617,0.0494,0.9152
Cs2SnNbO3Br3,1.7866,-2.0979,113.5118,30.0000,21.9682,0.0617,0.0508,0.0911
Cs2SnGeO3Se3,1.7271,-1.3569,121.6867,30.0000,22.7757,0.0618,0.0515,0.0897
Cs2TiMoS6,1.4853,-1.5028,144.2587,30.0000,25.1231,0.0618,0.0536,0.0878
Rb2BiAgI6,0.8926,-1.0089,13.9535,30.0000,12.0949,0.0618,0.0362,0.5628
Cs2MnBiO3S3,1.6848,-1.7287,128.8651,30.0000,23.3957,0.0619,0.0523,0.0883
Rb2FeZnCl3I3,0.9021,-1.3688,20.1026,30.0000,12.6810,0.0619,0.0370,0.5901
Cs2ZrBiO3Br3,1.8604,-2.1065,101.7485,30.0000,20.6330,0.0620,0.0498,0.0940
K2FeZnCl3I3,0.8750,-1.3019,0.4002,30.0000,10.8335,0.0620,0.0342,0.5071
Cs2TiCrO3Se3,1.6511,-2.1166,133.5465,30.0000,23.8502,0.0621,0.0527,0.0882
Cs2GeVO3Br3,1.6528,-1.9450,133.1948,30.0000,23.8102,0.0621,0.0527,0.0882
Cs2CrMnO3Br3,1.6666,-1.7622,131.3946,30.0000,23.6282,0.0621,0.0525,0.0884
Cs2MoMnS6,1.5487,-1.2350,142.5802,30.0000,24.7797,0.0621,0.0536,0.0872
Cs2WInO3Br3,1.8588,-1.7223,102.8254,30.0000,20.6408,0.0622,0.0500,0.0945
Cs2GeMoO3Se3,1.7206,-1.4961,125.5774,30.0000,22.9258,0.0623,0.0521,0.0903
Cs2GeZnO3Se3,1.6739,-1.3446,131.0547,30.0000,23.4783,0.0623,0.0525,0.0884
Cs2VMnO3Br3,1.6708,-2.0414,131.6329,30.0000,23.5224,0.0623,0.0527,0.0890
Rb2SnTaO3F3,2.2669,-2.7309,27.3978,30.0000,13.3381,0.0623,0.0443,0.1148
Cs2SnZnS3Se3,1.8190,-1.0298,111.0017,30.0000,21.3769,0.0623,0.0506,0.0932
Cs2SnCuO3S3,1.5062,-1.6456,146.5842,30.0000,25.0116,0.0623,0.0539,0.0883
Cs2GeNbO3Br3,1.7271,-2.0296,125.4472,30.0000,22.8468,0.0624,0.0521,0.0904
Cs2SbCuO3Cl3,1.2139,-1.8264,143.4097,30.0000,24.8401,0.0624,0.0535,0.2922
Cs2SnGaS3Br3,1.8224,-1.2467,110.9101,30.0000,21.3580,0.0625,0.0508,0.0932
Cs2ZrGaO3Br3,1.7526,-2.2038,122.6272,30.0000,22.5174,0.0625,0.0519,0.0905
Cs2MoMnO3Se3,1.7433,-1.5666,123.9171,30.0000,22.6098,0.0625,0.0520,0.0912
Cs2WGaO3Br3,1.8327,-1.7561,108.5966,30.0000,21.1188,0.0625,0.0506,0.0941
Cs2GeSbO3Br3,1.7617,-1.4732,120.6273,30.0000,22.2712,0.0625,0.0516,0.0918
Rb2ZrSbO3F3,2.2489,-2.7669,31.6511,30.0000,13.6284,0.0626,0.0447,0.1133
Cs2TiGaSe3F3,1.7121,-2.2999,129.4822,30.0000,23.0932,0.0626,0.0526,0.0904
Rb2GeCrO3F3,2.1658,-2.4142,46.9161,30.0000,15.0637,0.0627,0.0457,0.1088
Rb2ZrSbO3Cl3,2.2687,-2.2307,28.7476,30.0000,13.3164,0.0628,0.0447,0.1147
Cs2MnGaS6,1.4709,-1.1486,150.2902,30.0000,25.1894,0.0628,0.0544,0.0900
Cs2CuZnBr3I3,0.9804,-1.2757,85.7453,30.0000,18.8966,0.0628,0.0464,0.8468
Cs2ZrSbO3Br3,1.8174,-2.0998,113.3060,30.0000,21.3351,0.0628,0.0511,0.0938
Cs2MnSbO3Cl3,1.5578,-1.8344,145.4673,30.0000,24.6668,0.0628,0.0540,0.0878
Cs2SnVO3Br3,1.7766,-1.9967,120.0731,30.0000,22.0468,0.0629,0.0517,0.0925
Cs2WAgO3Cl3,1.7558,-1.7335,123.9728,30.0000,22.3599,0.0630,0.0521,0.0921
Cs2TiMoO3Se3,1.7526,-2.0997,125.1820,30.0000,22.4600,0.0630,0.0522,0.0922
Rb2SnWO6,2.2828,-2.0594,27.1952,30.0000,13.1126,0.0630,0.0446,0.1172
Cs2GeSbSe3Cl3,1.8316,-1.1189,112.4111,30.0000,21.1290,0.0632,0.0511,0.0950
Cs2GeZnS3Se3,1.7774,-0.9745,122.4908,30.0000,22.0171,0.0633,0.0521,0.0932
Rb2SnFeSe3Br3,0.8940,-1.1978,18.9125,30.0000,12.1567,0.0634,0.0368,0.5835
Cs2WSbO3F3,1.7428,-2.3091,128.4381,30.0000,22.5907,0.0634,0.0527,0.0924
Cs2SbCuO3F3,1.3697,-2.2750,156.1405,30.0000,25.3939,0.0634,0.0550,0.1055
K2GeFeBr6,0.8759,-1.3949,4.9754,30.0000,10.8457,0.0635,0.0349,0.5265
Rb2SnNbO3F3,2.2658,-2.7066,31.7449,30.0000,13.3217,0.0637,0.0452,0.1168
Cs2MoGaO3Br3,1.7916,-1.7539,121.8852,30.0000,21.7987,0.0638,0.0521,0.0947
Rb2GeFeS3I3,0.9033,-0.9790,24.5476,30.0000,12.6257,0.0638,0.0377,0.6083
Rb2NbMnO3F3,2.2435,-2.8756,36.4400,30.0000,13.7340,0.0638,0.0455,0.1158
Cs2TiInO3Br3,1.7925,-2.1722,122.2788,30.0000,21.7623,0.0638,0.0522,0.0945
Cs2SnFeCl3I3,0.9870,-1.3650,93.8792,30.0000,19.1510,0.0641,0.0475,0.8776
Cs2GeCrSe3Br3,1.0033,-1.2722,104.1157,30.0000,20.1360,0.0641,0.0488,0.9148
Cs2SnWS6,1.8495,-1.1042,114.1847,30.0000,20.8128,0.0642,0.0516,0.0977
Cs2MnInO3Cl3,1.6233,-1.9047,148.4379,30.0000,24.1196,0.0642,0.0547,0.0910
Rb2SnFeS3I3,0.8936,-0.9865,19.0955,30.0000,12.0084,0.0644,0.0370,0.5853
Na2GeGaO3F3,2.3754,-2.3269,14.3526,30.0000,11.5568,0.0644,0.0443,0.1318
Cs2ZrCrO3S3,1.5415,-2.0613,156.8901,30.0000,24.8404,0.0645,0.0555,0.0909
Cs2GeFeSe3Cl3,1.0403,-1.2986,122.3822,30.0000,21.6914,0.0646,0.0512,0.9691
Cs2TiGaSe3Cl3,1.8269,-1.7835,120.6853,30.0000,21.2387,0.0646,0.0523,0.0977
Cs2SnGaSe3Cl3,1.8831,-1.3420,110.0052,30.0000,20.2203,0.0647,0.0514,0.0989
Rb2TiCrO3F3,2.2317,-2.8094,41.0000,30.0000,13.8580,0.0647,0.0462,0.1160
Cs2NbSbS6,1.7754,-1.1187,129.1116,30.0000,22.0089,0.0647,0.0532,0.0956
Rb2TiSbO3Cl3,2.2889,-2.2540,31.2348,30.0000,12.9630,0.0648,0.0458,0.1210
Rb2MnSbSe6,0.8912,-0.9609,19.0711,30.0000,11.8345,0.0648,0.0369,0.5869
Cs2ZrWO3S3,1.8010,-2.0382,126.7663,30.0000,21.7123,0.0649,0.0530,0.0969
Cs2TaMnO3Cl3,1.7747,-2.1995,132.7673,30.0000,22.2180,0.0650,0.0536,0.0964
Cs2ZrGaSe3Cl3,1.8676,-1.8132,113.9098,30.0000,20.4330,0.0650,0.0517,0.0992
Cs2WBiO3Cl3,1.9085,-1.8637,106.8788,30.0000,19.7962,0.0651,0.0512,0.1014
Cs2ZrCrO3Br3,1.8123,-2.0995,124.5770,30.0000,21.4415,0.0651,0.0529,0.0965
Cs2TiBiO3Br3,1.9101,-2.0936,107.1733,30.0000,19.7942,0.0651,0.0513,0.1005
Cs2GeCuO3S3,1.3908,-1.6111,165.0870,30.0000,25.3297,0.0651,0.0564,0.1033
Cs2FeSbO3Cl3,1.6897,-1.8252,145.2452,30.0000,23.3271,0.0652,0.0548,0.0937
Cs2TaCuO3Cl3,1.7854,-2.1565,131.0575,30.0000,21.9299,0.0652,0.0535,0.0968
Cs2GeFeS3I3,0.9925,-0.9925,103.7932,30.0000,19.6344,0.0653,0.0488,0.9167
Cs2MoAgO3Cl3,1.7246,-1.7240,141.4551,30.0000,22.8697,0.0653,0.0544,0.0956
Cs2WSbO3Cl3,1.8444,-1.8196,119.7016,30.0000,20.8586,0.0653,0.0524,0.0991
Cs2NbCuO3Cl3,1.6555,-2.1020,150.5604,30.0000,23.7530,0.0653,0.0553,0.0931
Cs2TiSbO3Br3,1.8507,-2.1149,120.0781,30.0000,20.8722,0.0654,0.0525,0.0995
Cs2FeMnO3S3,1.4244,-1.6114,166.6207,30.0000,25.2723,0.0655,0.0567,0.0999
Cs2FeMnSe3Br3,0.9893,-1.3407,101.8311,30.0000,19.3035,0.0655,0.0486,0.9108
K2SnFeSe3Br3,0.8601,-1.2006,0.2156,30.0000,10.0154,0.0655,0.0343,0.5073
Cs2SnSbO3Cl3,1.7937,-1.8310,131.4779,30.0000,21.8134,0.0655,0.0536,0.0978
Cs2TiCrO3Br3,1.7831,-2.1184,132.8200,30.0000,21.9882,0.0655,0.0537,0.0973
Na2CrAgBr3I3,0.8640,-1.0679,2.0695,30.0000,10.1563,0.0656,0.0346,0.5160
Rb2MnBiSe6,0.8827,-0.9724,17.2577,30.0000,11.4986,0.0657,0.0367,0.5792
Rb2GeNbO3F3,2.2426,-2.6587,42.6525,30.0000,13.7294,0.0657,0.0467,0.1196
Cs2WBiO3F3,1.8903,-2.2667,113.7885,30.0000,20.0731,0.0658,0.0520,0.1015
Cs2SnMnO3S3,1.6959,-1.8068,148.7351,30.0000,23.3013,0.0659,0.0553,0.0952
Cs2NbTaO3S3,1.8188,-2.1132,127.4351,30.0000,21.2869,0.0659,0.0533,0.0985
Cs2SnFeO3Cl3,1.7133,-1.8381,145.9566,30.0000,22.9665,0.0659,0.0551,0.0958
Cs2MnSbO6,1.5820,-2.0017,161.2315,30.0000,24.4609,0.0659,0.0564,0.0930
Cs2MnGaO3Cl3,1.6105,-1.9051,160.7624,30.0000,24.2610,0.0662,0.0566,0.0934
Cs2TiCrO3S3,1.4678,-2.0495,170.2012,30.0000,25.1825,0.0662,0.0573,0.0952
Cs2MoWO3S3,1.8404,-1.6569,125.9644,30.0000,20.9912,0.0663,0.0533,0.1004
Cs2FeMnO3Cl3,1.5863,-1.7701,163.4218,30.0000,24.4593,0.0663,0.0567,0.0938
Cs2TiGaO3Br3,1.8196,-2.2005,130.5265,30.0000,21.3093,0.0665,0.0536,0.1000
Cs2GeMnI6,0.9556,-1.1604,78.5267,30.0000,16.7580,0.0665,0.0454,0.8304
Cs2TiWO3S3,1.8037,-2.0326,135.3072,30.0000,21.6215,0.0668,0.0543,0.0999
Cs2SbAgO3S3,1.7911,-1.5395,137.9885,30.0000,21.8348,0.0668,0.0545,0.0994
Rb2MoGaO3Cl3,2.3096,-1.9065,33.1648,30.0000,12.5831,0.0668,0.0465,0.1292
Cs2ZrCrO3Cl3,1.7006,-2.2190,154.0509,30.0000,23.2344,0.0670,0.0561,0.0969
Cs2CrMnO3S3,1.5882,-1.7331,167.8687,30.0000,24.4877,0.0671,0.0574,0.0950
Na2SnCuI6,0.8586,-0.8850,0.5772,30.0000,9.6829,0.0671,0.0343,0.5104
Cs2MnInO6,1.6262,-2.0305,164.7341,30.0000,24.1231,0.0672,0.0572,0.0958
Cs2TaZnO3Cl3,1.8425,-2.1950,130.6829,30.0000,20.9468,0.0673,0.0540,0.1018
Na2GeCuBr3I3,0.8617,-1.0975,4.5710,30.0000,9.9559,0.0675,0.0349,0.5269
Cs2GeFeO3Cl3,1.6309,-1.7671,164.3237,30.0000,23.9506,0.0675,0.0572,0.0959
Rb2ZrInO3F3,2.3204,-2.7830,33.6477,30.0000,12.4740,0.0675,0.0467,0.1303
Cs2SbZnO3Cl3,1.7868,-1.8555,142.9607,30.0000,21.8605,0.0677,0.0554,0.1010
Cs2MnSbO3S3,1.7647,-1.6234,147.9958,30.0000,22.2567,0.0678,0.0557,0.1000
Rb2GeMoO6,2.2688,-2.0857,43.2857,30.0000,13.2585,0.0678,0.0475,0.1254
Cs2WMnO3S3,1.8395,-1.6833,133.8290,30.0000,21.0132,0.0678,0.0545,0.1026
Cs2GeMnO3S3,1.6341,-1.6597,167.7185,30.0000,24.0464,0.0679,0.0577,0.0970
Cs2MnGaO3S3,1.6628,-1.8624,163.8278,30.0000,23.6430,0.0680,0.0573,0.0975
Cs2CuZnI6,0.9428,-1.1204,75.5093,30.0000,15.9312,0.0680,0.0450,0.8172
K2CrAgBr3I3,0.8549,-1.1364,2.0007,30.0000,9.6064,0.0682,0.0346,0.5169
Cs2MnCuI6,0.9377,-1.1273,76.1987,30.0000,15.8708,0.0683,0.0451,0.8209
Rb2ZrGaO3F3,2.3122,-2.8036,37.1688,30.0000,12.5576,0.0683,0.0474,0.1322
Cs2FeMnO6,1.3186,-1.8496,183.6019,30.0000,25.3041,0.0683,0.0590,0.1414
Cs2VTaO3S3,1.8432,-2.0922,135.7375,30.0000,20.9598,0.0684,0.0548,0.1041
Cs2MoBiO3Cl3,1.9162,-1.8523,119.8510,30.0000,19.6009,0.0684,0.0534,0.1071
K2FeMnBr3I3,0.8510,-1.2699,0.3477,30.0000,9.3984,0.0685,0.0344,0.5094
Cs2TaFeO3Cl3,1.8639,-2.1633,132.5828,30.0000,20.5906,0.0686,0.0546,0.1054
Rb2TiGaO3F3,2.3015,-2.8498,41.2248,30.0000,12.7635,0.0689,0.0479,0.1318
Cs2VCuO3Cl3,1.7171,-2.0532,162.3432,30.0000,22.9635,0.0691,0.0575,0.1007
Cs2WFeO3Cl3,1.8814,-1.7645,131.5748,30.0000,20.3058,0.0692,0.0547,0.1069
Cs2ZrMoO6,1.7435,-2.6628,158.2039,30.0000,22.5302,0.0692,0.0571,0.1020
Cs2MnInO3S3,1.7956,-1.8709,151.0488,30.0000,21.8215,0.0694,0.0566,0.1038
Cs2ZrMoO3S3,1.8178,-2.0904,145.4446,30.0000,21.3249,0.0695,0.0561,0.1056
Cs2TiCrO3Cl3,1.7121,-2.2372,166.8650,30.0000,23.0823,0.0696,0.0580,0.1014
Cs2VFeO3Cl3,1.7229,-2.0498,164.7021,30.0000,22.8488,0.0697,0.0579,0.1021
Na2FeMnBr3I3,0.8456,-1.1615,0.3522,30.0000,9.1856,0.0698,0.0344,0.5102
Cs2VNbO3S3,1.7696,-2.0817,156.7862,30.0000,22.1262,0.0698,0.0571,0.1038
Cs2MnGaO6,1.6163,-2.0374,180.0478,30.0000,24.1723,0.0699,0.0594,0.0996
Cs2TiMoO3S3,1.7767,-2.0557,156.8034,30.0000,22.0569,0.0700,0.0572,0.1046
Cs2TaCuO3F3,1.8519,-2.6935,141.5727,30.0000,20.7573,0.0700,0.0559,0.1067
Cs2MnSbO3F3,1.7718,-2.3726,158.5838,30.0000,22.1767,0.0701,0.0574,0.1042
Cs2CrMnO6,1.5906,-1.9834,185.1176,30.0000,24.4832,0.0702,0.0599,0.0997
Cs2SnZnO3S3,1.8358,-1.7215,146.1152,30.0000,21.0755,0.0702,0.0563,0.1069
Cs2MoWO6,1.8848,-2.0913,135.4185,30.0000,20.1656,0.0703,0.0554,0.1087
Cs2NbFeO3Cl3,1.8067,-2.1685,152.5858,30.0000,21.5276,0.0705,0.0571,0.1060
Cs2VNbO6,1.7094,-2.6559,171.7196,30.0000,23.1130,0.0706,0.0587,0.1030
Na2MnBiSe6,0.8468,-0.8829,0.3605,30.0000,9.0628,0.0707,0.0344,0.5103
Cs2SnMoS6,1.9278,-1.0620,129.1184,30.0000,19.4571,0.0708,0.0549,0.1118
Cs2SnInO3Cl3,1.9118,-1.8486,134.0102,30.0000,19.6959,0.0711,0.0555,0.1118
Cs2SnFeS3I3,0.9508,-1.0383,94.9249,30.0000,16.5717,0.0712,0.0478,0.8994
Cs2CrWO3S3,1.9115,-1.7334,134.4432,30.0000,19.7513,0.0712,0.0556,0.1117
Cs2TiFeO3Cl3,1.7613,-2.1647,165.6319,30.0000,22.2981,0.0712,0.0584,0.1055
Cs2FeMnCl3I3,0.9579,-1.4246,100.7708,30.0000,17.0992,0.0713,0.0486,0.9169
Cs2NbMnO3Cl3,1.8313,-2.1791,152.8309,30.0000,21.1318,0.0715,0.0573,0.1091
Cs2CrWO6,1.8670,-2.1784,145.2762,30.0000,20.5048,0.0715,0.0566,0.1104
Cs2GeFeO3F3,1.6900,-2.3217,180.5710,30.0000,23.3604,0.0717,0.0599,0.1043
Cs2FeMnO3F3,1.7028,-2.4183,180.1739,30.0000,23.1917,0.0719,0.0599,0.1051
Cs2ZrCrO6,1.7489,-2.6035,171.8520,30.0000,22.4809,0.0720,0.0592,0.1073
Cs2GeBiO3Cl3,1.9504,-1.7590,128.5685,30.0000,18.9807,0.0720,0.0553,0.1150
Cs2GeTaO3Cl3,1.9271,-2.1599,134.3072,30.0000,19.3887,0.0721,0.0558,0.1141
Cs2CrMnO3Cl3,1.7918,-1.7743,164.6223,30.0000,21.8453,0.0721,0.0586,0.1084
Cs2MoFeO3Cl3,1.8571,-1.7609,151.8156,30.0000,20.7073,0.0723,0.0575,0.1106
K2FeSbSe3Br3,0.8384,-1.1768,0.2419,30.0000,8.7076,0.0724,0.0345,0.5112
Cs2TaSbO3S3,1.9899,-1.8930,122.2966,30.0000,18.2698,0.0726,0.0550,0.1171
Cs2VMnO3Cl3,1.8011,-2.0950,164.9876,30.0000,21.6461,0.0726,0.0587,0.1101
Cs2CrWO3Cl3,1.9545,-1.8081,132.3526,30.0000,18.9999,0.0727,0.0558,0.1163
Cs2SnBiO3Cl3,2.0209,-1.7489,116.1650,30.0000,17.7139,0.0728,0.0544,0.1190
Na2FeCuCl3I3,0.8383,-1.1245,0.4179,30.0000,8.6372,0.0731,0.0345,0.5115
Cs2VCuO3F3,1.7526,-2.6228,178.8577,30.0000,22.4264,0.0734,0.0602,0.1092
Cs2CrMoO3S3,1.8613,-1.7404,155.6442,30.0000,20.5904,0.0734,0.0581,0.1137
Cs2WAgO3F3,1.9568,-2.3540,133.2107,30.0000,18.8832,0.0734,0.0562,0.1177
Cs2TaMnO3F3,1.9171,-2.9569,143.5708,30.0000,19.6125,0.0735,0.0571,0.1154
Cs2CrMoO3Cl3,1.8810,-1.7528,152.8508,30.0000,20.2982,0.0736,0.0580,0.1147
K2GeFeSe3I3,0.8427,-0.9211,4.5684,30.0000,8.8907,0.0737,0.0351,0.5300
Cs2MoSbO3Cl3,1.9504,-1.8725,136.2146,30.0000,18.9959,0.0737,0.0565,0.1182
Na2FeMnI6,0.8405,-1.0581,0.5764,30.0000,8.5310,0.0742,0.0345,0.5126
Cs2WInO3Cl3,2.0196,-1.8912,121.8907,30.0000,17.7025,0.0742,0.0555,0.1224
Cs2SnTaO3Cl3,2.0285,-2.2028,121.0534,30.0000,17.6006,0.0743,0.0556,0.1237
Cs2ZrFeO3Cl3,1.8895,-2.1621,152.9989,30.0000,20.0631,0.0744,0.0581,0.1160
Cs2TaSbO6,1.9851,-2.5272,131.1585,30.0000,18.3089,0.0746,0.0563,0.1207
Rb2TiInO3F3,2.4024,-2.8060,36.9387,30.0000,11.1443,0.0747,0.0500,0.1631
Cs2ZrWO6,1.9705,-2.7067,136.3511,30.0000,18.5966,0.0749,0.0568,0.1206
Cs2VTaO6,1.9437,-2.7676,146.7477,30.0000,19.1198,0.0758,0.0581,0.1218
Cs2GeZnO3S3,1.8778,-1.6365,164.5157,30.0000,20.3687,0.0758,0.0597,0.1183
Na2FeSbSe3Br3,0.8357,-1.1160,0.2421,30.0000,8.1381,0.0764,0.0345,0.5117
Rb2MoGaO3F3,2.4278,-2.3968,36.8732,30.0000,10.7783,0.0766,0.0509,0.1734
Cs2MnInO3F3,1.8979,-2.4401,161.9941,30.0000,19.9557,0.0766,0.0596,0.1209
