Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,LCOE_Median,LCOE_Q10_Best,LCOE_Q90_Worst
K2ZrSbSe3I3,1.40365,-1.32848,0.49640,30.00000,25.33770,0.03681,0.03288,0.05096
Na2MnSbO6,1.44927,-2.07355,0.18180,30.00000,25.21520,0.03681,0.03291,0.04927
Na2SbZnSe3I3,1.35880,-0.89472,0.50147,30.00000,25.37040,0.03681,0.03289,0.05599
Na2SnZnCl3I3,1.36029,-1.20798,0.42214,30.00000,25.37521,0.03681,0.03289,0.05580
K2MoWS3Se3,1.43828,-1.10336,0.33897,30.00000,25.31584,0.03681,0.03288,0.04927
K2SnNbSe3I3,1.35785,-1.14346,0.49986,30.00000,25.34628,0.03681,0.03291,0.05566
Na2NbCuO3Br3,1.31875,-1.76265,0.11749,30.00000,25.27099,0.03681,0.03283,0.06487
K2CrMnS3I3,1.39360,-1.17874,0.42698,30.00000,25.33529,0.03681,0.03289,0.05209
K2MnSbO3Cl3,1.45448,-1.80086,0.16141,30.00000,25.25470,0.03681,0.03288,0.04882
Na2SnSbSe3Br3,1.42078,-1.03436,0.26882,30.00000,25.28296,0.03681,0.03289,0.05013
K2SnSbSe3I3,1.34924,-0.97694,0.50011,30.00000,25.36384,0.03681,0.03289,0.05803
Na2SnTaSe3Br3,1.40497,-1.35629,0.58762,30.00000,25.35578,0.03682,0.03291,0.05120
Na2MnBiO3Br3,1.44676,-1.47111,0.13641,30.00000,25.24221,0.03682,0.03286,0.04919
Na2SnMoS3Se3,1.34271,-0.96463,0.35426,30.00000,25.38617,0.03682,0.03284,0.05797
Na2MnBiO6,1.30416,-1.91652,0.18130,30.00000,25.29394,0.03682,0.03283,0.06782
Na2ZrWS3Se3,1.33288,-1.32692,0.27804,30.00000,25.33326,0.03682,0.03287,0.06147
Na2CrMnS3I3,1.31627,-1.11437,0.43668,30.00000,25.33651,0.03682,0.03287,0.06306
Na2MnBiO3Se3,1.38689,-1.32574,0.29933,30.00000,25.31796,0.03682,0.03288,0.05300
Na2MoMnS6,1.32422,-1.13131,0.19656,30.00000,25.32396,0.03682,0.03281,0.06335
K2SnCrS3Se3,1.31892,-1.05457,0.27240,30.00000,25.34162,0.03682,0.03287,0.06507
K2VCuO3Br3,1.31551,-1.73822,0.09726,30.00000,25.30286,0.03682,0.03282,0.06519
K2SnMnO3Se3,1.34405,-1.49674,0.27971,30.00000,25.32102,0.03682,0.03284,0.05881
K2SnBiSe3I3,1.39124,-0.99726,0.47279,30.00000,25.35868,0.03682,0.03290,0.05259
K2CrMnSe3I3,1.35025,-1.17631,0.47549,30.00000,25.34026,0.03682,0.03290,0.05778
K2SnFeO3Br3,1.46187,-1.43156,0.09769,30.00000,25.25067,0.03682,0.03291,0.04865
K2MnBiO3Br3,1.30877,-1.51921,0.14158,30.00000,25.30747,0.03682,0.03284,0.06743
Na2SnNbS3Br3,1.35965,-1.23322,0.15408,30.00000,25.33240,0.03682,0.03286,0.05586
Na2TiWS6,1.44485,-1.36134,0.14348,30.00000,25.26155,0.03682,0.03289,0.04931
Na2SnFeF3I3,1.35503,-1.93153,0.45813,30.00000,25.35104,0.03682,0.03286,0.05681
K2ZrSbSe3Br3,1.46591,-1.50889,0.25482,30.00000,25.25809,0.03682,0.03288,0.04841
K2MnZnCl3I3,1.41619,-1.35971,0.40196,30.00000,25.32106,0.03682,0.03288,0.05064
K2SnNbSe3Cl3,1.38008,-1.60567,0.30115,30.00000,25.31842,0.03682,0.03287,0.05392
K2SnTaSe3Br3,1.40028,-1.44714,0.57441,30.00000,25.36052,0.03683,0.03289,0.05105
Na2SnCrS3Se3,1.32677,-1.02529,0.27445,30.00000,25.32747,0.03683,0.03286,0.06295
Na2VFeO3Br3,1.45944,-1.82482,0.07236,30.00000,25.21146,0.03683,0.03290,0.04874
Na2WSbO3I3,1.42951,-1.36491,0.47728,30.00000,25.31838,0.03683,0.03292,0.04966
K2NbMnS3I3,1.34179,-1.20950,0.45488,30.00000,25.35162,0.03683,0.03287,0.05909
K2TaCuS3Br3,1.38744,-1.32639,0.55174,30.00000,25.35944,0.03683,0.03292,0.05238
Na2WBiSe3I3,1.41861,-0.95031,0.46622,30.00000,25.29707,0.03683,0.03294,0.05073
K2FeSbO3I3,1.36235,-1.33126,0.47942,30.00000,25.38406,0.03683,0.03288,0.05563
K2SbZnO3I3,1.36540,-1.28184,0.47521,30.00000,25.33093,0.03683,0.03290,0.05503
K2NbSbS3Se3,1.45056,-1.04631,0.34430,30.00000,25.26321,0.03683,0.03291,0.04931
K2VTaSe6,1.36402,-1.30199,0.73234,30.00000,25.34197,0.03683,0.03291,0.05590
K2TaFeSe3Cl3,1.38521,-1.52526,0.68019,30.00000,25.35638,0.03683,0.03292,0.05276
K2NbFeSe3I3,1.39724,-1.20079,0.49488,30.00000,25.28991,0.03683,0.03292,0.05178
Na2ZrSbSe3I3,1.40163,-1.14534,0.50592,30.00000,25.35163,0.03683,0.03289,0.05187
Na2SnFeO3I3,1.39333,-1.31316,0.46303,30.00000,25.32320,0.03683,0.03291,0.05210
Na2TiSbS3I3,1.33278,-1.06462,0.47514,30.00000,25.34248,0.03683,0.03289,0.06142
Na2TaZnSe3Br3,1.38374,-1.30210,0.58418,30.00000,25.36936,0.03683,0.03289,0.05309
K2TaCuO3Br3,1.33853,-1.82898,0.58640,30.00000,25.32140,0.03684,0.03293,0.05973
Na2MnSbO3Se3,1.32792,-1.35606,0.31992,30.00000,25.32834,0.03684,0.03285,0.06199
Na2VMnO3Br3,1.46950,-1.94915,0.07437,30.00000,25.16411,0.03684,0.03288,0.04865
K2ZrWS3Se3,1.46061,-1.34468,0.27613,30.00000,25.18449,0.03684,0.03290,0.04908
Na2VSbO3Se3,1.41724,-1.52550,0.36522,30.00000,25.28577,0.03684,0.03293,0.05047
K2TaFeSe3Br3,1.37753,-1.43541,0.57503,30.00000,25.31511,0.03684,0.03288,0.05436
Na2CrWSe3Br3,1.32777,-1.21738,0.22369,30.00000,25.32441,0.03684,0.03286,0.06215
K2SnZnCl3I3,1.44596,-1.33910,0.41420,30.00000,25.26002,0.03684,0.03290,0.04926
K2NbMnSe3Br3,1.30541,-1.45398,0.23241,30.00000,25.28618,0.03684,0.03288,0.06792
Na2VCuO3I3,1.32612,-1.51842,0.49992,30.00000,25.33171,0.03684,0.03287,0.06233
K2MnBiO3I3,1.43121,-1.40814,0.44710,30.00000,25.27374,0.03685,0.03291,0.05004
Na2TaFeSe3Cl3,1.34929,-1.42775,0.70297,30.00000,25.37692,0.03685,0.03288,0.05829
Na2TaZnSe3I3,1.38151,-1.13313,0.77441,30.00000,25.35166,0.03685,0.03294,0.05305
K2SnFeF3I3,1.36186,-1.98118,0.44783,30.00000,25.36993,0.03685,0.03288,0.05569
K2MnZnF3I3,1.44228,-2.08598,0.43389,30.00000,25.27108,0.03685,0.03288,0.04939
Na2MoBiO3I3,1.43365,-1.31826,0.51231,30.00000,25.31072,0.03685,0.03291,0.04961
Na2NbMnS3I3,1.33407,-1.15267,0.46533,30.00000,25.33825,0.03685,0.03287,0.06110
K2TaMnSe3I3,1.34863,-1.24149,0.76364,30.00000,25.37038,0.03685,0.03293,0.05768
K2TaCuSe3Cl3,1.36551,-1.41121,0.68313,30.00000,25.35679,0.03685,0.03290,0.05504
K2SnFeO3I3,1.44201,-1.32003,0.45236,30.00000,25.23913,0.03685,0.03293,0.04910
K2WSbSe3I3,1.35191,-0.91036,0.48384,30.00000,25.34809,0.03685,0.03290,0.05741
K2TiMoS6,1.31012,-1.48533,0.20856,30.00000,25.34078,0.03685,0.03285,0.06653
K2TaZnSe3Br3,1.33341,-1.43102,0.57023,30.00000,25.33816,0.03685,0.03290,0.06073
K2CrMnO3S3,1.46331,-1.70145,0.05854,30.00000,25.19713,0.03685,0.03290,0.04854
Na2SbZnS3I3,1.44573,-0.88880,0.46140,30.00000,25.25085,0.03685,0.03292,0.04955
K2NbMnSe3I3,1.34466,-1.22141,0.49638,30.00000,25.32648,0.03685,0.03290,0.05882
Na2MnSbO3I3,1.33435,-1.32940,0.49331,30.00000,25.33735,0.03686,0.03290,0.06060
Na2SnNbS3I3,1.44116,-1.03193,0.47232,30.00000,25.27353,0.03686,0.03292,0.04925
Na2CrMnO3S3,1.48058,-1.65130,0.03914,30.00000,25.11787,0.03686,0.03291,0.04851
K2TiBiSe3I3,1.45303,-1.23002,0.47379,30.00000,25.27040,0.03686,0.03292,0.04879
K2WSbSe3Cl3,1.45092,-1.25480,0.30477,30.00000,25.22664,0.03686,0.03289,0.04902
K2TaCuSe3I3,1.34402,-1.15949,0.76344,30.00000,25.33837,0.03686,0.03295,0.05804
Na2WSbS3I3,1.44269,-0.94374,0.45608,30.00000,25.28999,0.03686,0.03291,0.04966
Na2VMnO3I3,1.45430,-1.86982,0.49634,30.00000,25.27053,0.03686,0.03292,0.04888
Na2MnCuF3I3,1.43814,-1.91976,0.45494,30.00000,25.23915,0.03686,0.03293,0.04983
Na2NbTaS6,1.42714,-1.41601,0.75532,30.00000,25.32668,0.03686,0.03298,0.04977
K2NbZnSe3I3,1.36485,-1.19301,0.49128,30.00000,25.33369,0.03686,0.03290,0.05544
K2WSbS3I3,1.45925,-1.02050,0.44789,30.00000,25.23535,0.03686,0.03294,0.04882
K2TaMnSe3Cl3,1.41213,-1.56983,0.68237,30.00000,25.28290,0.03686,0.03292,0.05115
K2SnSbSe3Br3,1.46092,-1.13466,0.26755,30.00000,25.22231,0.03686,0.03290,0.04874
Na2TaCuO3I3,1.35467,-1.67856,0.84228,30.00000,25.38284,0.03686,0.03295,0.05663
Na2MoSbSe3F3,1.44506,-1.76115,0.40487,30.00000,25.26479,0.03686,0.03291,0.04910
Na2CrWS3I3,1.43725,-1.08216,0.42982,30.00000,25.26854,0.03686,0.03296,0.04982
K2SbZnSe3Br3,1.47107,-1.17415,0.24099,30.00000,25.12481,0.03686,0.03290,0.04884
K2MoMnS6,1.43720,-1.23351,0.19969,30.00000,25.22966,0.03687,0.03292,0.04959
K2NbZnS3I3,1.44414,-1.20868,0.44939,30.00000,25.24549,0.03687,0.03293,0.04901
K2MnBiO3S3,1.45341,-1.70073,0.17823,30.00000,25.20867,0.03687,0.03289,0.04895
K2SnZnF3I3,1.45636,-2.03691,0.44408,30.00000,25.24534,0.03687,0.03294,0.04905
Na2NbTaS3Se3,1.38225,-1.24349,0.74421,30.00000,25.36016,0.03687,0.03292,0.05308
Li2MoWS3Se3,1.44212,-1.02639,0.36274,30.00000,25.24690,0.03687,0.03290,0.04932
Na2NbSbS3Se3,1.44786,-0.99883,0.35010,30.00000,25.22767,0.03687,0.03293,0.04922
K2SnMoS3Se3,1.31419,-1.01362,0.34825,30.00000,25.31297,0.03687,0.03288,0.06605
K2TaMnSe3Br3,1.34285,-1.52318,0.57672,30.00000,25.28606,0.03687,0.03294,0.05963
K2MnSbO3Br3,1.29181,-1.59825,0.13549,30.00000,25.25534,0.03687,0.03288,0.07389
Na2TaZnO3I3,1.42055,-1.71633,0.83242,30.00000,25.33058,0.03688,0.03296,0.05039
K2TiSbSe3Cl3,1.46643,-1.65373,0.29229,30.00000,25.16908,0.03688,0.03291,0.04839
K2WSbSe3F3,1.46994,-1.83119,0.32767,30.00000,25.14916,0.03688,0.03293,0.04813
Na2NbCuO3I3,1.31287,-1.58531,0.49601,30.00000,25.29574,0.03688,0.03289,0.06571
K2SnMnCl3I3,1.31293,-1.33185,0.41893,30.00000,25.29464,0.03688,0.03288,0.06549
Na2MnCuCl3I3,1.29535,-1.22066,0.41975,30.00000,25.28841,0.03688,0.03288,0.07127
K2MoSbO3I3,1.43874,-1.39830,0.54015,30.00000,25.26001,0.03688,0.03293,0.04992
K2MoFeSe3Cl3,1.29908,-1.31249,0.30945,30.00000,25.27577,0.03688,0.03285,0.07095
Na2TaCuO3Br3,1.44905,-1.82298,0.60584,30.00000,25.26660,0.03688,0.03294,0.04907
Na2MoSbO3I3,1.45296,-1.35755,0.55424,30.00000,25.24519,0.03688,0.03290,0.04889
K2MnBiO3Cl3,1.46200,-1.71376,0.16458,30.00000,25.18213,0.03688,0.03292,0.04881
Na2NbMnSe3I3,1.30625,-1.13824,0.50666,30.00000,25.33665,0.03688,0.03289,0.06722
Na2MnZnBr3I3,1.30060,-1.18169,0.35005,30.00000,25.29841,0.03688,0.03289,0.07076
Na2TiSbSe3Cl3,1.46558,-1.43468,0.29546,30.00000,25.15465,0.03688,0.03293,0.04887
K2TiWS3Se3,1.46468,-1.35486,0.27077,30.00000,25.15794,0.03688,0.03293,0.04880
Na2TaZnO3F3,1.41313,-2.53978,0.85007,30.00000,25.30658,0.03689,0.03296,0.05107
K2SbZnSe3I3,1.41200,-1.01062,0.49184,30.00000,25.29876,0.03689,0.03289,0.05115
K2FeMnF3I3,1.45255,-2.02858,0.43786,30.00000,25.23479,0.03689,0.03295,0.04923
Na2TaCuS3I3,1.36134,-1.04736,0.79647,30.00000,25.34458,0.03689,0.03291,0.05597
K2NbTaSe6,1.42891,-1.28026,0.71754,30.00000,25.27913,0.03689,0.03298,0.05016
Na2FeSbO3I3,1.45072,-1.30963,0.49137,30.00000,25.23318,0.03689,0.03292,0.04905
K2TaZnSe3I3,1.38487,-1.22488,0.75605,30.00000,25.34700,0.03689,0.03294,0.05294
K2MnSbO3I3,1.34501,-1.44963,0.48125,30.00000,25.32261,0.03689,0.03287,0.05825
Na2TaMnS3I3,1.40458,-1.18157,0.79709,30.00000,25.32047,0.03689,0.03294,0.05171
K2MnCuF3I3,1.47178,-2.00256,0.44389,30.00000,25.16785,0.03690,0.03292,0.04863
Na2TaCuO3F3,1.40039,-2.64734,0.86808,30.00000,25.33654,0.03690,0.03296,0.05153
K2TiCrS3I3,1.30221,-1.33841,0.43505,30.00000,25.28499,0.03690,0.03286,0.06906
K2CrWSe6,1.28747,-1.15215,0.34756,30.00000,25.26471,0.03690,0.03289,0.07439
Na2TaMnSe3Cl3,1.31008,-1.47230,0.70530,30.00000,25.30371,0.03690,0.03294,0.06632
Na2TiWS3Se3,1.30266,-1.19286,0.27253,30.00000,25.26850,0.03690,0.03284,0.06802
Na2SnMnCl3I3,1.31061,-1.26763,0.42721,30.00000,25.30280,0.03690,0.03289,0.06674
K2TiCrO3S3,1.28719,-2.04867,0.06686,30.00000,25.23067,0.03690,0.03289,0.07385
K2TiSbS3I3,1.46130,-1.25205,0.46457,30.00000,25.22002,0.03690,0.03294,0.04874
Na2CrWS3Se3,1.29741,-1.12865,0.27184,30.00000,25.26178,0.03690,0.03289,0.07171
Na2TaFeS3Br3,1.32586,-1.26688,0.56334,30.00000,25.31841,0.03690,0.03292,0.06370
Na2FeMnF3I3,1.44690,-1.97804,0.44872,30.00000,25.23169,0.03690,0.03292,0.04930
Na2SnBiSe3I3,1.44692,-0.88123,0.48044,30.00000,25.23199,0.03691,0.03292,0.04953
Na2TaCuS3Br3,1.31583,-1.17601,0.56790,30.00000,25.28260,0.03691,0.03294,0.06536
Na2TiCrO3S3,1.48592,-2.03913,0.04791,30.00000,25.07827,0.03691,0.03290,0.04855
Na2FeZnF3I3,1.30235,-1.93753,0.44235,30.00000,25.27056,0.03691,0.03287,0.06948
K2VCuO3I3,1.44306,-1.60736,0.48631,30.00000,25.23542,0.03691,0.03294,0.04959
Na2TaCuO3Cl3,1.46037,-2.02018,0.77069,30.00000,25.23782,0.03691,0.03297,0.04887
Na2VZnSe3Cl3,1.27703,-1.34387,0.25816,30.00000,25.20235,0.03691,0.03286,0.08033
K2SnWSe6,1.30330,-0.99256,0.35769,30.00000,25.23773,0.03691,0.03289,0.06909
K2TaCuO3I3,1.43976,-1.75300,0.81635,30.00000,25.24304,0.03691,0.03296,0.04937
K2VNbS6,1.28500,-1.45017,0.20107,30.00000,25.23134,0.03692,0.03287,0.07503
K2MnSbF3I3,1.47185,-2.09072,0.47636,30.00000,25.20523,0.03692,0.03293,0.04876
K2NbCuO3Cl3,1.49395,-1.99637,0.14852,30.00000,25.10601,0.03692,0.03296,0.04815
Na2MnSbF3I3,1.46135,-2.00622,0.48802,30.00000,25.18193,0.03692,0.03294,0.04878
Na2TaFeSe3I3,1.43727,-1.08128,0.78079,30.00000,25.28449,0.03692,0.03298,0.04955
K2WSbO3I3,1.49111,-1.39015,0.46777,30.00000,25.11118,0.03692,0.03295,0.04847
Na2CuZnF3I3,1.29146,-1.90049,0.44854,30.00000,25.30093,0.03692,0.03291,0.07307
K2SnVS3I3,1.29592,-1.15407,0.46368,30.00000,25.26988,0.03692,0.03288,0.07087
Na2WSbSe3I3,1.29711,-0.90424,0.49203,30.00000,25.29656,0.03692,0.03292,0.07064
Na2TaZnO3Br3,1.45822,-1.84257,0.59435,30.00000,25.21053,0.03693,0.03295,0.04917
Na2WFeSe3I3,1.46721,-0.96019,0.46646,30.00000,25.17183,0.03693,0.03294,0.04892
Na2SnMnS3Se3,1.29188,-0.98559,0.26762,30.00000,25.25681,0.03693,0.03288,0.07247
Na2SnSbS3I3,1.47138,-0.87256,0.47367,30.00000,25.14022,0.03693,0.03296,0.04861
Na2TaCuSe3Cl3,1.31728,-1.28614,0.70579,30.00000,25.30573,0.03693,0.03291,0.06345
Na2MoFeO3Cl3,1.49633,-1.59708,0.18543,30.00000,25.08233,0.03693,0.03298,0.04819
K2TaCuS3I3,1.43819,-1.17098,0.77394,30.00000,25.23006,0.03694,0.03298,0.04934
K2SbZnO3Br3,1.26804,-1.44814,0.13445,30.00000,25.16339,0.03694,0.03287,0.08201
K2WFeSe3I3,1.49094,-1.03444,0.45857,30.00000,25.12745,0.03694,0.03296,0.04834
K2MoMnS3Se3,1.27810,-1.10247,0.32583,30.00000,25.24113,0.03694,0.03286,0.07811
Na2SnSbO3I3,1.47851,-1.27618,0.49799,30.00000,25.16928,0.03694,0.03292,0.04832
Na2MoBiS3I3,1.30106,-0.92724,0.48905,30.00000,25.24652,0.03694,0.03290,0.06881
K2TiWSe6,1.30449,-1.27723,0.34850,30.00000,25.26055,0.03694,0.03288,0.06970
Na2TiSbSe3I3,1.28463,-1.03900,0.51374,30.00000,25.23698,0.03694,0.03291,0.07445
Na2SnWSe6,1.27832,-0.98066,0.36240,30.00000,25.24492,0.03694,0.03286,0.07754
Na2TaMnSe3I3,1.31917,-1.14547,0.78249,30.00000,25.31690,0.03694,0.03294,0.06479
Na2CrMoO3Br3,1.49264,-1.62139,0.15892,30.00000,25.08168,0.03694,0.03294,0.04827
K2TaFeSe3I3,1.47377,-1.22280,0.76202,30.00000,25.18166,0.03694,0.03294,0.04867
Na2WFeSe3Br3,1.28012,-1.09351,0.21759,30.00000,25.23986,0.03694,0.03288,0.07819
K2WFeSe3Br3,1.49817,-1.24039,0.21840,30.00000,25.04111,0.03695,0.03293,0.04837
Na2NbZnSe3I3,1.28233,-1.09935,0.50124,30.00000,25.26899,0.03695,0.03289,0.07765
Na2VFeSe3F3,1.48269,-2.14973,0.28955,30.00000,25.10431,0.03695,0.03293,0.04839
K2TiInSe3I3,1.39709,-1.35323,1.37254,30.00000,25.39177,0.03696,0.03301,0.05198
Na2MnBiO3Cl3,1.50312,-1.69781,0.15953,30.00000,25.00877,0.03696,0.03295,0.04819
Na2TiInSe3Br3,1.41995,-1.42738,1.33552,30.00000,25.28901,0.03696,0.03304,0.05052
Na2MoSbO3Br3,1.49898,-1.43216,0.23265,30.00000,25.03536,0.03696,0.03295,0.04818
K2SnTaSe3I3,1.46317,-1.26578,0.74969,30.00000,25.18548,0.03696,0.03297,0.04873
Na2SnMnF3I3,1.48944,-2.00086,0.46000,30.00000,25.08906,0.03696,0.03297,0.04851
K2TiCrO3Se3,1.50744,-2.08241,0.26040,30.00000,25.02075,0.03697,0.03301,0.04825
Na2FeMnO3Se3,1.49964,-1.38603,0.24194,30.00000,25.03865,0.03697,0.03297,0.04822
Na2NbFeO3Cl3,1.51191,-2.07475,0.12297,30.00000,24.99175,0.03697,0.03293,0.04839
K2VMnSe3Br3,1.27477,-1.44874,0.21914,30.00000,25.22679,0.03697,0.03287,0.07984
Na2SnMnBr3I3,1.27306,-1.17429,0.36827,30.00000,25.18228,0.03697,0.03292,0.08057
K2WSbO3Br3,1.49362,-1.43042,0.18555,30.00000,25.03381,0.03697,0.03294,0.04848
Na2VZnO3I3,1.48315,-1.55712,0.48897,30.00000,25.11718,0.03697,0.03295,0.04842
K2VFeO3Br3,1.50989,-1.87138,0.08361,30.00000,24.96788,0.03697,0.03292,0.04816
Na2MoInS3I3,1.35778,-0.97930,1.54269,30.00000,25.36681,0.03698,0.03301,0.05608
K2MnInO3Br3,1.41430,-1.67158,1.52356,30.00000,25.31783,0.03698,0.03305,0.05101
K2WMnSe6,1.27081,-1.09176,0.34252,30.00000,25.16686,0.03698,0.03288,0.08285
Na2TaMnO3I3,1.46513,-1.94983,0.84350,30.00000,25.14907,0.03698,0.03301,0.04865
Na2VTaS3Se3,1.29597,-1.25253,0.76502,30.00000,25.26727,0.03698,0.03292,0.07080
K2VMnS3Br3,1.26179,-1.48314,0.08803,30.00000,25.12560,0.03698,0.03284,0.08937
K2NbMnSe3Cl3,1.26904,-1.55268,0.27374,30.00000,25.17990,0.03698,0.03291,0.08464
Li2MoWSe6,1.26997,-0.97691,0.42525,30.00000,25.17356,0.03699,0.03289,0.08518
K2VZnS3I3,1.27259,-1.17974,0.44990,30.00000,25.18057,0.03699,0.03293,0.08113
Na2MoGaS3I3,1.39498,-0.98259,1.67414,30.00000,25.36716,0.03699,0.03306,0.05270
Na2TaCuSe3I3,1.30522,-1.01161,0.78210,30.00000,25.25919,0.03699,0.03294,0.06986
Na2TaSbS3Se3,1.48322,-1.04996,0.73422,30.00000,25.13403,0.03699,0.03301,0.04862
K2VSbS3Se3,1.26631,-1.05108,0.33734,30.00000,25.18282,0.03699,0.03289,0.08215
Na2TaFeSe3Br3,1.27989,-1.28755,0.58935,30.00000,25.22797,0.03699,0.03292,0.07737
K2CrWS3I3,1.50237,-1.16807,0.42198,30.00000,25.04073,0.03699,0.03299,0.04816
K2MoInS3I3,1.39265,-1.10686,1.48778,30.00000,25.32186,0.03699,0.03301,0.05224
K2MoGaSe3Br3,1.37138,-1.33573,1.39345,30.00000,25.32187,0.03699,0.03301,0.05492
Na2TaZnSe3Cl3,1.48904,-1.38842,0.69501,30.00000,25.09758,0.03699,0.03302,0.04837
K2MnZnBr3I3,1.27081,-1.29980,0.34562,30.00000,25.17508,0.03699,0.03290,0.08029
Na2MoSbS3Br3,1.26382,-1.02008,0.22302,30.00000,25.18647,0.03700,0.03289,0.08484
K2SnNbS3I3,1.49765,-1.22319,0.46245,30.00000,25.05802,0.03700,0.03298,0.04820
K2VMnS3I3,1.26331,-1.22640,0.45575,30.00000,25.21318,0.03701,0.03288,0.08560
Li2MoGaSe3Br3,1.41113,-1.17514,1.51951,30.00000,25.29225,0.03701,0.03305,0.05136
K2TiSbSe3I3,1.28313,-1.15165,0.50345,30.00000,25.18409,0.03701,0.03289,0.07763
K2MoSbO3Br3,1.50628,-1.53785,0.23291,30.00000,24.97565,0.03701,0.03297,0.04807
Na2NbMnO3Br3,1.50800,-1.98458,0.10634,30.00000,24.97225,0.03701,0.03295,0.04835
K2TaMnS3I3,1.47659,-1.24273,0.77430,30.00000,25.14403,0.03701,0.03302,0.04887
Na2WAgSe3I3,1.39216,-0.90796,1.94140,30.00000,25.35806,0.03701,0.03309,0.05266
Na2TiInS3I3,1.41461,-1.29728,1.56313,30.00000,25.28156,0.03701,0.03304,0.05092
K2SnFeO3Se3,1.52561,-1.35240,0.27772,30.00000,24.94675,0.03701,0.03299,0.04800
Na2MnInO3Br3,1.36354,-1.66148,1.60587,30.00000,25.35797,0.03702,0.03302,0.05604
K2MnInO3Se3,1.36159,-1.55652,1.71279,30.00000,25.37307,0.03702,0.03305,0.05623
Na2WSbSe3Br3,1.24555,-1.01250,0.26732,30.00000,25.11305,0.03702,0.03291,0.09509
K2MoInSe3Br3,1.31360,-1.32869,1.28401,30.00000,25.33658,0.03702,0.03299,0.06526
K2MoBiS3I3,1.27216,-1.02867,0.47963,30.00000,25.20837,0.03702,0.03290,0.07984
K2TaSbSe6,1.27901,-1.03366,0.71048,30.00000,25.22028,0.03702,0.03294,0.07826
K2CrMnO3Se3,1.51700,-1.61218,0.25167,30.00000,24.96689,0.03702,0.03299,0.04780
Na2MnZnI6,1.27117,-1.04871,0.57221,30.00000,25.17183,0.03702,0.03293,0.08133
K2TaZnO3Br3,1.48724,-1.87065,0.57556,30.00000,25.05912,0.03702,0.03297,0.04864
Na2SnInO3I3,1.43167,-1.39545,1.55142,30.00000,25.28955,0.03702,0.03307,0.05042
K2MoBiO3I3,1.50355,-1.36263,0.50140,30.00000,25.02936,0.03702,0.03299,0.04861
Na2NbMnO3I3,1.50453,-1.90939,0.49262,30.00000,25.07923,0.03703,0.03295,0.04849
K2MnGaO3Br3,1.34469,-1.67127,1.70630,30.00000,25.35349,0.03703,0.03303,0.05885
Na2ZrGaSe3Br3,1.43673,-1.46971,1.39211,30.00000,25.24912,0.03703,0.03308,0.04998
Na2CrMoO3Se3,1.51335,-1.62312,0.36143,30.00000,25.00278,0.03703,0.03299,0.04803
Na2TiInSe3I3,1.36016,-1.23300,1.41680,30.00000,25.35970,0.03703,0.03301,0.05620
Na2MoFeSe3F3,1.50089,-1.91105,0.34620,30.00000,24.98278,0.03703,0.03297,0.04845
K2TiInSe3Br3,1.32092,-1.57253,1.28621,30.00000,25.31318,0.03703,0.03301,0.06531
K2WFeS3Br3,1.52809,-1.25491,0.11396,30.00000,24.91958,0.03703,0.03294,0.04805
Na2TiGaSe3I3,1.39004,-1.22912,1.52540,30.00000,25.33625,0.03703,0.03306,0.05226
K2SnMnF3I3,1.50429,-2.10690,0.44960,30.00000,25.00978,0.03703,0.03300,0.04824
Na2TiFeO3Br3,1.52997,-1.99314,0.02882,30.00000,24.89635,0.03703,0.03296,0.04801
Na2MnInO3I3,1.34139,-1.51700,1.65093,30.00000,25.33327,0.03703,0.03305,0.05999
K2VFeSe3F3,1.51113,-2.17848,0.28605,30.00000,24.98759,0.03704,0.03297,0.04815
Na2SnInSe3I3,1.45966,-0.94011,1.34120,30.00000,25.20832,0.03704,0.03307,0.04904
K2WAgSe3I3,1.38284,-0.98846,1.88581,30.00000,25.37835,0.03704,0.03309,0.05371
Na2VCuSe3F3,1.25750,-1.93759,0.30049,30.00000,25.16639,0.03704,0.03290,0.09299
Na2NbFeSe3I3,1.25806,-1.06233,0.50509,30.00000,25.12154,0.03704,0.03295,0.08947
K2MoGaS3Br3,1.44002,-1.28587,1.56081,30.00000,25.27849,0.03704,0.03311,0.04958
K2WFeSe3Cl3,1.52454,-1.32164,0.25117,30.00000,24.91026,0.03705,0.03298,0.04832
Na2MoGaSe3Cl3,1.42811,-1.28949,1.78201,30.00000,25.31050,0.03705,0.03308,0.05049
Li2MoGaSe3I3,1.42833,-0.96487,1.57122,30.00000,25.31260,0.03705,0.03308,0.05046
Na2MoFeSe3Cl3,1.24954,-1.21115,0.31374,30.00000,25.07248,0.03705,0.03290,0.09664
Na2MnBiO3S3,1.51491,-1.62952,0.17403,30.00000,24.93409,0.03705,0.03293,0.04826
Na2TiSbSe3Br3,1.25056,-1.36030,0.24931,30.00000,25.11136,0.03705,0.03292,0.09491
Na2FeCuF3I3,1.26979,-1.87883,0.45290,30.00000,25.11277,0.03706,0.03290,0.08277
Na2ZrInSe3Br3,1.45622,-1.51238,1.27721,30.00000,25.16998,0.03706,0.03303,0.04963
K2SnInSe3I3,1.48348,-0.97825,1.30293,30.00000,25.13955,0.03706,0.03306,0.04846
K2SnNbS3Br3,1.26015,-1.35285,0.15838,30.00000,25.09098,0.03706,0.03290,0.09095
