Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
Cs2SnZnI6,1.0032,-1.1619,72.0942,30.0000,20.0672,10.9383,1.0000,28.9430,0.0574,0.2804,0.0440,0.7801
Cs2VZnO3I3,1.6586,-1.7999,107.3597,30.0000,23.8830,5.5323,15.0706,28.9224,0.0574,0.0486,0.0490,0.0805
Cs2CrWO3Se3,1.6253,-1.6348,110.5213,30.0000,24.1002,5.6379,15.2202,29.1102,0.0575,0.0611,0.0492,0.0808
Cs2GeGaO3I3,1.6445,-1.4382,109.0217,30.0000,23.9395,5.5946,15.2746,29.0194,0.0575,0.0563,0.0491,0.0804
Cs2WFeSe3F3,1.6398,-1.9789,108.7417,30.0000,23.9627,5.6196,15.1284,29.0087,0.0575,0.0608,0.0492,0.0803
Cs2SnMnO3Se3,1.4431,-1.4718,119.9836,30.0000,25.2294,6.4355,15.1066,29.5015,0.0575,0.1310,0.0501,0.0838
Cs2VFeSe3Cl3,1.3326,-1.5230,121.3894,30.0000,25.3710,7.5526,10.9361,29.6472,0.0576,0.1802,0.0500,0.1094
Cs2NbCuO3Br3,1.3864,-1.9583,122.2914,30.0000,25.4402,6.8674,13.7522,29.5720,0.0576,0.1506,0.0502,0.0902
Cs2TaZnO3Br3,1.6387,-2.0532,108.9052,30.0000,23.8467,5.6442,14.8536,28.9852,0.0576,0.0655,0.0491,0.0814
Cs2MnGaSe3Cl3,1.2798,-1.4678,119.5191,30.0000,25.1390,8.0942,8.2326,29.5563,0.0576,0.2028,0.0499,0.1398
Cs2GeInO3I3,1.6935,-1.4658,103.4238,30.0000,23.2276,5.6656,14.4364,28.8595,0.0576,0.0479,0.0487,0.0820
Cs2TiSbSe3Cl3,1.6140,-1.6945,111.6396,30.0000,24.0881,5.6006,15.3735,29.0250,0.0577,0.0677,0.0494,0.0801
Cs2GeMoS3Se3,1.5454,-1.0156,117.6982,30.0000,24.7772,5.7146,16.0213,29.3898,0.0577,0.0873,0.0499,0.0799
Cs2GeWS3Se3,1.6910,-1.0253,105.5899,30.0000,23.3213,5.6566,14.5258,28.9949,0.0577,0.0461,0.0488,0.0825
Li2GeGaO3F3,2.2496,-2.2192,16.1190,30.0000,13.6176,6.0419,6.4519,22.0804,0.0577,0.0687,0.0418,0.1032
Rb2ZrCrO3F3,2.1294,-2.8372,36.7957,30.0000,15.8684,6.1884,8.1376,24.5560,0.0577,0.0541,0.0431,0.0964
Cs2VZnS3Br3,1.3194,-1.4091,120.8869,30.0000,25.1969,7.6680,10.2602,29.6186,0.0577,0.1863,0.0501,0.1141
Cs2VMnSe3Cl3,1.3557,-1.5801,121.5445,30.0000,25.3351,7.3180,12.0854,29.6104,0.0577,0.1693,0.0501,0.1013
Cs2GeCuS3Se3,1.3675,-0.9050,122.8088,30.0000,25.3944,7.0104,13.2902,29.5552,0.0577,0.1602,0.0504,0.0936
Cs2TiFeO3I3,1.6512,-1.9970,109.0333,30.0000,23.6956,5.5428,15.1434,28.9950,0.0578,0.0599,0.0492,0.0809
Cs2ZrBiO3I3,1.8178,-2.0214,87.5826,30.0000,21.3472,5.9350,12.6284,28.1615,0.0578,0.0354,0.0472,0.0857
Cs2GeNbSe3Cl3,1.5606,-1.4914,116.5795,30.0000,24.6331,5.7889,15.6922,29.2595,0.0578,0.0905,0.0499,0.0807
K2TiSbO3F3,2.3580,-2.7748,0.1950,30.0000,11.8720,5.8542,5.0581,20.1018,0.0578,0.0778,0.0410,0.1122
Cs2NbFeO3I3,1.6976,-1.9431,103.2547,30.0000,23.1385,5.6617,14.3650,28.7081,0.0578,0.0502,0.0487,0.0822
Cs2MnGaS3Br3,1.2654,-1.3403,120.5995,30.0000,25.1312,8.3455,7.3177,29.5687,0.0578,0.2094,0.0500,0.1548
Cs2SnCrSe6,1.0599,-1.0337,95.5929,30.0000,22.4055,10.5595,1.0000,29.1188,0.0578,0.2878,0.0472,0.8412
Cs2MoFeSe3F3,1.4742,-2.0268,122.1923,30.0000,25.2319,6.0694,16.1233,29.5267,0.0578,0.1157,0.0504,0.0812
Cs2GeCrSe6,1.0999,-1.0385,104.5686,30.0000,23.3814,10.2544,1.0000,29.1814,0.0578,0.2872,0.0484,0.8550
Cs2GeVSe3Cl3,1.3611,-1.4861,123.2318,30.0000,25.3749,7.1514,12.8306,29.5843,0.0579,0.1694,0.0503,0.0957
Cs2MnInO3Br3,1.4686,-1.6868,121.0802,30.0000,25.0702,6.1489,15.7058,29.5135,0.0579,0.1206,0.0503,0.0820
Cs2MnGaSe3Br3,1.0824,-1.3635,101.1459,30.0000,22.9975,10.3809,1.0000,29.1741,0.0579,0.2908,0.0478,0.8576
Rb2TiMoO6,2.1225,-2.7665,37.6540,30.0000,15.8962,6.1689,8.2379,24.7000,0.0580,0.0521,0.0431,0.0963
Cs2TaFeO3Br3,1.6633,-2.0374,110.2210,30.0000,23.6787,5.5599,14.9800,29.0057,0.0580,0.0482,0.0493,0.0821
Cs2SbCuS3I3,1.0610,-0.9147,93.8544,30.0000,22.1765,10.5206,1.0000,29.0902,0.0580,0.2870,0.0469,0.8361
Cs2VMnS3Br3,1.2842,-1.5078,122.6746,30.0000,25.2239,7.9039,9.0346,29.6082,0.0580,0.1942,0.0505,0.1284
Cs2CrAgSe3I3,1.0260,-1.0703,84.8991,30.0000,21.2054,10.8311,1.0000,28.9518,0.0581,0.2914,0.0459,0.8240
Cs2SnCuO3Se3,1.1992,-1.2952,118.5832,30.0000,24.7253,9.1213,3.7754,29.4377,0.0581,0.2423,0.0499,0.2792
Cs2GeMnBr3I3,1.0367,-1.3201,89.1962,30.0000,21.4885,10.6634,1.0000,28.9072,0.0581,0.2925,0.0466,0.8342
Cs2GeSbS3Br3,1.6279,-1.0521,113.3314,30.0000,24.0342,5.6955,15.1242,29.1204,0.0582,0.0700,0.0497,0.0818
Cs2WFeO3I3,1.7975,-1.5162,93.2159,30.0000,21.6465,5.8525,12.9099,28.2676,0.0582,0.0336,0.0480,0.0863
Cs2TaSbS6,1.6235,-1.1282,114.5573,30.0000,24.1126,5.5327,15.5000,29.0326,0.0582,0.0647,0.0500,0.0811
Cs2ZrWS6,1.5845,-1.5104,118.4415,30.0000,24.4810,5.6076,15.6957,29.2528,0.0583,0.0761,0.0503,0.0812
Cs2GeMnS3Se3,1.2661,-1.0681,124.2552,30.0000,25.1391,8.3611,6.8500,29.5110,0.0584,0.2160,0.0506,0.1673
Cs2CrMnO3I3,1.6963,-1.7048,108.5969,30.0000,23.2677,5.6514,14.5212,28.7908,0.0584,0.0502,0.0493,0.0832
Cs2SnVSe3F3,1.5866,-2.2093,119.1918,30.0000,24.5054,5.6713,15.6242,29.2701,0.0585,0.0753,0.0504,0.0817
Cs2NbCuSe3Br3,1.0538,-1.3591,96.7098,30.0000,22.3774,10.6069,1.0000,29.1214,0.0585,0.2899,0.0472,0.8472
K2TiInO3F3,2.3467,-2.8070,2.3459,30.0000,11.9331,5.9065,5.0897,20.5139,0.0585,0.0798,0.0411,0.1145
Cs2ZrSbO3I3,1.7883,-1.9994,95.9829,30.0000,21.7916,5.8501,13.0664,28.3520,0.0585,0.0370,0.0482,0.0871
Cs2SnMoO3Se3,1.6594,-1.4851,113.6372,30.0000,23.7005,5.5460,15.0466,28.8574,0.0586,0.0554,0.0500,0.0818
Cs2SnFeO3Se3,1.5761,-1.3204,119.8324,30.0000,24.4579,5.6963,15.4773,29.2221,0.0586,0.0798,0.0505,0.0826
Cs2VMnO3I3,1.6915,-1.9922,108.7632,30.0000,23.2311,5.6797,14.4970,28.8047,0.0586,0.0614,0.0494,0.0835
Cs2MnGaO3Br3,1.4095,-1.7096,129.1622,30.0000,25.4521,6.6273,14.7608,29.5418,0.0586,0.1469,0.0512,0.0884
Rb2GeGaO3F3,2.0813,-2.4014,46.8769,30.0000,16.5949,6.1919,8.7076,25.3437,0.0586,0.0529,0.0442,0.0966
Cs2TiInO3I3,1.7531,-2.0768,102.4633,30.0000,22.5346,5.6860,13.9877,28.5960,0.0586,0.0389,0.0491,0.0841
Cs2GeCrS3Se3,1.5157,-1.0491,124.7646,30.0000,24.9711,5.9479,16.0300,29.4770,0.0587,0.1023,0.0509,0.0821
Cs2GeVS3Br3,1.2613,-1.3665,124.3513,30.0000,25.1699,8.3708,7.0083,29.4959,0.0587,0.2186,0.0507,0.1622
Cs2VFeS3Br3,1.2264,-1.4137,122.5164,30.0000,24.8595,8.9545,4.3421,29.4767,0.0587,0.2440,0.0504,0.2532
Cs2MnInO3Se3,1.5682,-1.5562,121.6901,30.0000,24.6658,5.6521,15.7252,29.2978,0.0587,0.0762,0.0505,0.0816
Cs2TiCrS3Se3,1.2427,-1.3830,124.3428,30.0000,25.1122,8.5612,6.0828,29.5380,0.0587,0.2264,0.0506,0.1850
Cs2VZnSe3Br3,1.0640,-1.4133,101.1979,30.0000,22.4372,10.5242,1.0000,29.0650,0.0588,0.2980,0.0480,0.8691
Cs2MnBiO3Cl3,1.4800,-1.7786,126.9432,30.0000,25.1686,6.0589,15.8833,29.4446,0.0588,0.1178,0.0512,0.0828
Cs2CrAgO3Br3,1.5651,-1.5924,123.6536,30.0000,24.7611,5.5829,16.0519,29.2722,0.0588,0.0829,0.0509,0.0812
Cs2MoFeO3Br3,1.5684,-1.6439,123.1222,30.0000,24.6427,5.6608,15.8875,29.2853,0.0589,0.0837,0.0508,0.0817
Cs2VSbSe6,1.0372,-1.0277,95.4259,30.0000,21.8619,10.7027,1.0000,29.0979,0.0589,0.2992,0.0471,0.8595
Cs2GeNbO3I3,1.7409,-1.9673,105.1782,30.0000,22.5907,5.7337,13.7764,28.7574,0.0589,0.0359,0.0492,0.0854
Cs2SnWO3Se3,1.7679,-1.5077,101.9171,30.0000,22.2198,5.6909,13.6905,28.4403,0.0589,0.0341,0.0490,0.0855
Cs2SbCuO3Br3,1.1558,-1.4459,117.5354,30.0000,24.2679,9.6560,2.0085,29.3570,0.0589,0.2694,0.0499,0.5007
Cs2ZrSbSe3Cl3,1.7424,-1.6850,105.7701,30.0000,22.6559,5.6897,13.9006,28.6727,0.0590,0.0289,0.0493,0.0850
Cs2ZrInO3Br3,1.6668,-2.1564,115.3193,30.0000,23.7146,5.6270,14.9598,29.0068,0.0590,0.0580,0.0501,0.0839
Cs2VSbO3Se3,1.6061,-1.7427,120.1979,30.0000,24.2182,5.6435,15.5440,29.2197,0.0590,0.0748,0.0505,0.0826
Cs2SnVO3I3,1.7752,-1.8508,100.7772,30.0000,22.0503,5.8601,13.1586,28.4605,0.0590,0.0407,0.0487,0.0873
Cs2SnCuCl3I3,1.0343,-1.3084,93.1138,30.0000,21.3861,10.7253,1.0000,28.9873,0.0591,0.2977,0.0470,0.8513
Cs2NbFeO3Br3,1.5693,-2.0380,123.6222,30.0000,24.5315,5.7132,15.6885,29.1369,0.0592,0.0855,0.0510,0.0829
Cs2SnFeSe3Cl3,1.0989,-1.2780,110.9082,30.0000,23.3442,10.2410,1.0000,29.1641,0.0592,0.2946,0.0493,0.8790
Cs2NbMnO3Br3,1.5792,-2.1049,123.7832,30.0000,24.4907,5.6666,15.6076,29.1910,0.0592,0.0795,0.0510,0.0831
Cs2ZrFeO3Br3,1.5816,-2.0623,123.8872,30.0000,24.4570,5.6714,15.5463,29.2791,0.0592,0.0769,0.0510,0.0832
Cs2CrMoO3Br3,1.5817,-1.6813,123.8032,30.0000,24.4585,5.6675,15.6791,29.2606,0.0592,0.0820,0.0510,0.0821
Cs2VCuSe3F3,1.5092,-2.1951,128.9024,30.0000,25.0528,5.8795,16.2299,29.4200,0.0592,0.1112,0.0513,0.0822
Cs2SnSbO3Br3,1.7176,-1.5174,109.4052,30.0000,22.9487,5.7310,14.2185,28.7814,0.0593,0.0490,0.0495,0.0851
Na2SnCuBr3I3,0.8788,-1.0971,0.3721,30.0000,11.5374,11.0191,1.0000,28.0309,0.0593,0.1921,0.0343,0.5058
K2SnCuBr6,0.8776,-1.3621,0.0918,30.0000,11.5122,11.0398,1.0000,28.1111,0.0593,0.1905,0.0342,0.5027
Cs2GeWO3Se3,1.7119,-1.4825,111.8880,30.0000,23.1045,5.7045,14.2731,28.7514,0.0593,0.0506,0.0500,0.0855
Na2TiInO3F3,2.3627,-2.7749,2.5625,30.0000,11.7152,5.8955,4.8408,20.0699,0.0593,0.0852,0.0416,0.1206
Cs2SnNbO3I3,1.8287,-1.9999,96.1305,30.0000,21.3256,5.8670,12.7401,28.0432,0.0594,0.0376,0.0486,0.0881
Cs2VCuO3Br3,1.4949,-1.8952,129.9462,30.0000,25.1155,6.1334,15.6652,29.5039,0.0594,0.1222,0.0515,0.0847
Cs2VTaS6,1.5696,-1.4522,126.2653,30.0000,24.5851,5.6326,15.8776,29.2170,0.0594,0.0858,0.0514,0.0824
Na2TiGaO3F3,2.3651,-2.6598,3.0707,30.0000,11.7973,5.8559,4.9673,20.1884,0.0595,0.0817,0.0416,0.1172
Cs2GeNbSe3F3,1.5866,-2.2324,124.5152,30.0000,24.4490,5.6438,15.5733,29.2782,0.0595,0.0805,0.0511,0.0833
K2MoGaO3F3,2.3742,-2.3879,2.5583,30.0000,11.6232,5.7794,4.9269,19.8273,0.0595,0.0813,0.0419,0.1189
Cs2SbCuSe3Cl3,1.0925,-1.1632,109.4413,30.0000,23.0426,10.3039,1.0000,29.2086,0.0595,0.2934,0.0489,0.8714
Rb2SbCuSe3I3,0.9102,-0.9213,16.2556,30.0000,13.0623,11.0896,1.0000,28.3824,0.0595,0.2134,0.0363,0.5675
Rb2SnCrO3F3,2.1708,-2.4123,34.5696,30.0000,15.0207,6.1658,7.4605,23.7312,0.0595,0.0594,0.0437,0.1021
Cs2GeGaS3I3,1.7908,-1.0720,103.0911,30.0000,21.9222,5.7874,13.2321,28.3026,0.0595,0.0351,0.0493,0.0881
Cs2GeFeO3Br3,1.3027,-1.5747,132.2043,30.0000,25.2762,7.9551,8.7168,29.4412,0.0596,0.2098,0.0518,0.1367
Cs2SnBiO3Br3,1.8138,-1.5202,98.5943,30.0000,21.4855,5.8182,12.9298,28.1361,0.0596,0.0366,0.0489,0.0879
Cs2SnGaO3Br3,1.6692,-1.6339,118.1075,30.0000,23.6800,5.6266,14.8548,28.9620,0.0597,0.0559,0.0507,0.0847
Cs2WMnO3Se3,1.7331,-1.5919,110.1057,30.0000,22.7522,5.6480,14.0782,28.5572,0.0597,0.0415,0.0500,0.0857
Cs2SnZnO3Se3,1.6650,-1.3227,118.2750,30.0000,23.7018,5.5820,14.8527,28.9131,0.0597,0.0561,0.0506,0.0844
Cs2GeCuO3Se3,1.2448,-1.3654,131.4182,30.0000,25.0811,8.5705,5.8580,29.5804,0.0598,0.2367,0.0517,0.1998
Cs2CrMoO3Se3,1.6107,-1.6027,124.4432,30.0000,24.2321,5.6158,15.5668,29.1663,0.0598,0.0734,0.0512,0.0835
K2BiAgI6,0.8820,-0.9591,1.7644,30.0000,11.5052,11.1116,1.0000,28.2300,0.0598,0.1960,0.0343,0.5119
Cs2VFeO3Br3,1.5157,-1.9343,131.4508,30.0000,24.9708,5.7655,16.0969,29.3415,0.0598,0.1005,0.0518,0.0828
Cs2GeFeS3Se3,1.1600,-0.9501,124.0992,30.0000,24.3914,9.4784,2.4474,29.3595,0.0598,0.2649,0.0509,0.4254
Cs2TiWS6,1.5924,-1.5185,125.8625,30.0000,24.3745,5.5602,15.5578,29.1627,0.0598,0.0728,0.0515,0.0835
Cs2ZrGaSe3F3,1.6379,-2.2932,121.7133,30.0000,23.9635,5.5948,15.1518,29.1171,0.0599,0.0657,0.0509,0.0841
Cs2FeMnS3Se3,1.1469,-1.1258,122.4210,30.0000,24.1995,9.7813,1.6952,29.3249,0.0599,0.2831,0.0506,0.6153
Cs2SnSbSe3Cl3,1.7881,-1.2081,102.3681,30.0000,21.7077,5.9096,12.9353,28.3974,0.0599,0.0444,0.0492,0.0893
Cs2NbTaS6,1.6825,-1.4351,119.0525,30.0000,23.5262,5.5944,14.6170,28.8267,0.0599,0.0473,0.0508,0.0860
Cs2SnGaSe3F3,1.6874,-2.0031,117.2644,30.0000,23.3693,5.5983,14.8102,28.8843,0.0600,0.0580,0.0507,0.0842
Cs2MoGaO3I3,1.8001,-1.6015,102.2028,30.0000,21.7485,5.8681,12.8897,28.2346,0.0600,0.0376,0.0494,0.0892
Cs2GeBiO3Br3,1.7519,-1.5587,108.0480,30.0000,22.3502,5.7539,13.7162,28.5681,0.0600,0.0461,0.0496,0.0872
Cs2MnSbS3Se3,1.0831,-1.0135,112.0883,30.0000,22.9496,10.3745,1.0000,29.1934,0.0601,0.3061,0.0495,0.8990
Cs2FeMnO3Br3,1.5678,-1.7393,130.6276,30.0000,24.7608,5.7120,15.6033,29.2843,0.0601,0.0859,0.0519,0.0850
Cs2GeSbSe3F3,1.6729,-1.8981,119.7703,30.0000,23.5949,5.5999,14.8151,28.8376,0.0601,0.0607,0.0511,0.0856
Cs2SnCrO3Br3,1.6909,-1.6717,119.8726,30.0000,23.4363,5.5969,14.7679,28.8602,0.0602,0.0506,0.0509,0.0853
Cs2ZrCrO3Se3,1.6229,-2.1036,125.2245,30.0000,24.1513,5.5811,15.3527,29.1355,0.0602,0.0622,0.0514,0.0844
Cs2MnGaO3Se3,1.5792,-1.5680,129.8467,30.0000,24.5731,5.6120,15.7546,29.2321,0.0602,0.0792,0.0518,0.0841
Cs2SnCrSe3Br3,1.0244,-1.3128,95.1907,30.0000,21.2282,10.8168,1.0000,28.9878,0.0602,0.3068,0.0473,0.8665
Cs2WMnS6,1.6445,-1.2566,124.5824,30.0000,24.0285,5.5277,15.2952,29.0346,0.0602,0.0564,0.0514,0.0844
Cs2SnGeBr3I3,0.9964,-1.3115,83.9498,30.0000,19.6789,10.9235,1.0000,28.8117,0.0602,0.3022,0.0459,0.8369
Cs2ZrCrO3I3,1.7934,-2.0544,103.9142,30.0000,21.7201,5.7838,13.1334,28.2916,0.0603,0.0394,0.0495,0.0886
Cs2GeMnO3Se3,1.5047,-1.4885,133.0766,30.0000,24.9673,6.0300,15.6329,29.3021,0.0603,0.1129,0.0522,0.0859
Cs2ZrGaS3Br3,1.7262,-1.6593,114.8848,30.0000,22.9172,5.6711,14.1588,28.6517,0.0603,0.0442,0.0505,0.0871
Cs2TiBiO3I3,1.8724,-1.9739,91.5578,30.0000,20.3450,5.9814,11.8923,27.6566,0.0603,0.0382,0.0484,0.0913
Cs2TiWO3Se3,1.7607,-2.0597,111.1037,30.0000,22.4213,5.7272,13.7898,28.5720,0.0604,0.0439,0.0502,0.0876
Cs2ZrMoS6,1.5217,-1.5191,134.5910,30.0000,25.0079,5.8921,15.8017,29.3835,0.0604,0.1081,0.0523,0.0852
Cs2SnFeS3Se3,1.0739,-0.9382,112.3721,30.0000,22.8796,10.4640,1.0000,29.1646,0.0604,0.3078,0.0496,0.9028
Rb2WGaO3F3,2.2153,-2.3958,30.7305,30.0000,14.1625,6.2099,6.8145,23.0573,0.0605,0.0718,0.0435,0.1077
Cs2VFeSe3F3,1.5955,-2.2478,130.3811,30.0000,24.3340,5.5600,15.6064,29.2095,0.0605,0.0766,0.0520,0.0851
Cs2MoInO3Br3,1.7367,-1.7154,114.6662,30.0000,22.7528,5.7154,13.9322,28.6083,0.0606,0.0465,0.0506,0.0876
Cs2GeMnBr6,1.0423,-1.4786,103.3130,30.0000,21.7164,10.6951,1.0000,29.0370,0.0606,0.3114,0.0484,0.8895
Cs2VTaO3Se3,1.7518,-2.1170,111.4624,30.0000,22.3487,5.7130,13.8775,28.5271,0.0606,0.0503,0.0502,0.0873
Cs2TiGaS3Br3,1.6689,-1.6626,121.7882,30.0000,23.4905,5.6552,14.5956,28.9537,0.0606,0.0555,0.0512,0.0871
Cs2GeInO3Br3,1.6819,-1.6034,122.7596,30.0000,23.5214,5.5477,14.8501,28.8989,0.0606,0.0457,0.0513,0.0856
Cs2FeMnSe6,1.0379,-1.0503,102.2838,30.0000,21.6144,10.7271,1.0000,28.9815,0.0606,0.3143,0.0483,0.8938
Cs2VZnO3Br3,1.6250,-1.9225,129.5765,30.0000,24.2162,5.5198,15.3713,29.1696,0.0607,0.0616,0.0518,0.0859
Rb2GeVO3F3,2.1228,-2.6345,47.0864,30.0000,15.8656,6.2370,7.9896,24.6478,0.0607,0.0611,0.0450,0.1036
Cs2FeMnO3Se3,1.5733,-1.4944,131.3327,30.0000,24.4898,5.5971,15.6654,29.2421,0.0607,0.0830,0.0522,0.0847
Cs2SnGeS3Se3,1.7376,-0.8945,114.2719,30.0000,22.6103,5.7144,14.0157,28.6385,0.0607,0.0467,0.0506,0.0878
Cs2TiSbO3I3,1.8194,-1.9588,100.7808,30.0000,21.1649,5.8677,12.6391,28.0489,0.0607,0.0337,0.0493,0.0911
Cs2GeFeSe3F3,1.1955,-1.9224,131.1616,30.0000,24.5685,9.3094,2.9983,29.4183,0.0607,0.2671,0.0519,0.3742
K2WInO3F3,2.3920,-2.3926,1.7852,30.0000,11.2558,5.7731,4.5072,19.4298,0.0607,0.0928,0.0421,0.1261
Cs2GeFeO3Se3,1.5725,-1.3892,132.8977,30.0000,24.5368,5.6475,15.5848,29.2602,0.0608,0.0834,0.0522,0.0854
Cs2CrMnO3Se3,1.5885,-1.6353,132.1072,30.0000,24.3960,5.6426,15.5230,29.2491,0.0609,0.0765,0.0523,0.0857
Cs2WFeO3Br3,1.7911,-1.6192,109.4640,30.0000,21.9948,5.8387,13.2613,28.3900,0.0609,0.0395,0.0502,0.0899
Cs2MnBiO6,1.4966,-1.8824,138.7823,30.0000,25.0304,5.9287,16.0123,29.4506,0.0610,0.1108,0.0528,0.0857
Rb2GeGaS3Cl3,2.1777,-1.3819,38.0209,30.0000,14.7542,6.0954,7.4641,23.5462,0.0610,0.0595,0.0444,0.1037
Cs2VSbS6,1.5153,-1.0791,137.6702,30.0000,24.9999,5.8796,15.9297,29.4307,0.0610,0.1066,0.0527,0.0855
Rb2TiGaO3Cl3,2.1891,-2.3937,36.6288,30.0000,14.6196,6.0988,7.1768,23.2968,0.0611,0.0615,0.0445,0.1068
Cs2TiGaO3I3,1.7956,-2.1301,108.1787,30.0000,21.7511,5.8179,13.1807,28.2846,0.0611,0.0385,0.0501,0.0898
Cs2NbTaO6,1.5232,-2.7795,137.0889,30.0000,24.7677,6.0394,15.4541,29.2925,0.0611,0.1163,0.0528,0.0874
Cs2TiCrO3I3,1.7979,-2.1118,109.5664,30.0000,21.8325,5.8201,13.1442,28.2403,0.0612,0.0416,0.0504,0.0904
Rb2SnVO3F3,2.2032,-2.6748,34.6931,30.0000,14.3639,6.0839,7.0612,23.0971,0.0612,0.0652,0.0444,0.1069
Cs2TiFeO3Br3,1.6092,-2.0558,132.0364,30.0000,24.1866,5.6055,15.3786,29.1265,0.0613,0.0765,0.0523,0.0854
Rb2GeCrO6,2.1261,-2.1132,47.9916,30.0000,15.6361,6.1814,7.9719,24.3181,0.0614,0.0592,0.0453,0.1047
Cs2GeCrO3Br3,1.6122,-1.6391,132.9603,30.0000,24.1941,5.5874,15.4995,29.1234,0.0614,0.0799,0.0525,0.0859
Cs2SnCrO3Se3,1.7353,-1.4908,120.4770,30.0000,22.8113,5.6976,14.0762,28.6818,0.0615,0.0498,0.0515,0.0891
Cs2VNbS6,1.3661,-1.4339,144.2438,30.0000,25.3900,7.0365,13.3029,29.6084,0.0615,0.1727,0.0534,0.1008
Cs2SnGeO3Se3,1.7271,-1.3569,121.6867,30.0000,22.9171,5.6769,14.1865,28.7176,0.0615,0.0482,0.0514,0.0890
Cs2FeSbSe3Cl3,1.0521,-1.2790,110.5035,30.0000,21.9425,10.6280,1.0000,29.0726,0.0615,0.3145,0.0496,0.9085
Cs2NbZnO3Br3,1.7237,-2.0454,121.9636,30.0000,22.9441,5.6590,14.1394,28.7526,0.0615,0.0466,0.0515,0.0892
Rb2SnCrO6,2.2101,-2.0708,35.2782,30.0000,14.3443,6.1111,7.0060,23.0485,0.0616,0.0708,0.0445,0.1084
Cs2VNbO3Se3,1.6976,-2.1472,125.1702,30.0000,23.2985,5.6181,14.6093,28.9186,0.0616,0.0534,0.0518,0.0879
Cs2GeVSe3Br3,1.0339,-1.3506,104.2640,30.0000,21.3887,10.6998,1.0000,28.8662,0.0616,0.3156,0.0488,0.8998
Cs2GeGaO3Br3,1.6526,-1.6293,130.7448,30.0000,23.8527,5.5331,15.2296,29.0679,0.0616,0.0560,0.0523,0.0864
Cs2ZrMoO3Se3,1.7459,-2.1058,117.8471,30.0000,22.4975,5.7033,13.7999,28.5560,0.0616,0.0408,0.0512,0.0894
Cs2GeCrO3Se3,1.6217,-1.5076,133.6607,30.0000,24.0851,5.6715,15.0984,29.0770,0.0616,0.0737,0.0526,0.0878
Cs2GeFeCl3I3,1.0292,-1.3616,102.5906,30.0000,21.1694,10.8082,1.0000,29.0444,0.0616,0.3156,0.0484,0.8925
Cs2SbCuS3Br3,1.0419,-1.1334,110.3445,30.0000,21.8655,10.6980,1.0000,29.0967,0.0616,0.3180,0.0495,0.9187
Cs2TiMoS6,1.4853,-1.5028,144.2587,30.0000,25.0753,6.0891,15.6541,29.4109,0.0618,0.1219,0.0537,0.0890
Cs2GeVO3Br3,1.6528,-1.9450,133.1948,30.0000,23.9477,5.5509,15.0681,29.0444,0.0618,0.0577,0.0526,0.0872
Rb2FeZnCl3I3,0.9021,-1.3688,20.1026,30.0000,12.7904,11.0446,1.0000,28.2475,0.0618,0.2218,0.0370,0.5886
Cs2VMnO3Br3,1.6708,-2.0414,131.6329,30.0000,23.7380,5.5922,15.0887,28.9963,0.0619,0.0644,0.0524,0.0879
Rb2VMnO3F3,2.1842,-2.7652,40.3966,30.0000,14.7004,6.1846,7.2219,23.5805,0.0619,0.0656,0.0449,0.1090
Cs2SnNbO3Br3,1.7866,-2.0979,113.5118,30.0000,21.9171,5.7834,13.1776,28.2691,0.0619,0.0504,0.0510,0.0913
Cs2TiCrO3Se3,1.6511,-2.1166,133.5465,30.0000,23.8015,5.6479,15.0451,29.0015,0.0619,0.0698,0.0527,0.0883
Cs2WInO3Br3,1.8588,-1.7223,102.8254,30.0000,20.8598,5.9576,12.0613,27.8151,0.0620,0.0365,0.0500,0.0945
Cs2MnBiO3S3,1.6848,-1.7287,128.8651,30.0000,23.4488,5.6279,14.6302,28.7682,0.0620,0.0571,0.0523,0.0889
K2FeZnCl3I3,0.8750,-1.3019,0.4002,30.0000,10.7677,10.9868,1.0000,28.0286,0.0620,0.1934,0.0343,0.5074
Cs2SnGeBr6,1.0071,-1.4644,96.3156,30.0000,20.2215,10.8525,1.0000,28.8307,0.0620,0.3133,0.0476,0.8751
K2GeFeBr6,0.8759,-1.3949,4.9754,30.0000,11.2027,11.0745,1.0000,28.1622,0.0620,0.2019,0.0349,0.5284
Rb2GeFeS3I3,0.9033,-0.9790,24.5476,30.0000,13.0838,11.1491,1.0000,28.3240,0.0620,0.2321,0.0377,0.6102
Rb2SnTaO3F3,2.2669,-2.7309,27.3978,30.0000,13.3895,6.0131,6.2164,21.9247,0.0621,0.0778,0.0442,0.1147
Cs2ZrBiO3Br3,1.8604,-2.1065,101.7485,30.0000,20.5917,5.9364,12.1662,27.7620,0.0621,0.0373,0.0499,0.0939
Cs2GeZnO3Se3,1.6739,-1.3446,131.0547,30.0000,23.6441,5.6176,14.9699,29.0114,0.0621,0.0610,0.0524,0.0881
Cs2GeMoO3Se3,1.7206,-1.4961,125.5774,30.0000,22.9429,5.6755,14.1502,28.6981,0.0622,0.0468,0.0522,0.0900
