Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
Rb2GeGaO3Cl3,2.0660,-1.8597,41.9277,30.0000,16.9165,6.1953,8.9903,25.5480,0.0565,0.0460,0.0430,0.0913
Cs2MoFeO3I3,1.6546,-1.5192,102.9110,30.0000,23.8158,5.5750,15.1351,29.0296,0.0565,0.0557,0.0483,0.0789
Cs2NbFeSe3Cl3,1.3186,-1.5175,114.6916,30.0000,25.3322,7.6630,10.3825,29.5552,0.0565,0.1814,0.0492,0.1117
Cs2NbMnSe3Cl3,1.3266,-1.5828,114.8301,30.0000,25.3220,7.5840,10.7319,29.5652,0.0565,0.1780,0.0492,0.1087
Cs2TaSbO3Se3,1.6641,-1.8813,102.2516,30.0000,23.7455,5.6010,14.8904,28.9907,0.0565,0.0519,0.0482,0.0798
Cs2FeZnF3I3,1.1670,-1.9679,105.5244,30.0000,24.3494,9.5753,2.2656,29.3824,0.0565,0.2514,0.0482,0.4295
Cs2MoMnS3Se3,1.4177,-1.1353,115.9587,30.0000,25.3627,6.6133,14.7380,29.5408,0.0566,0.1376,0.0494,0.0845
Cs2SnNbSe3Cl3,1.6186,-1.6104,105.9494,30.0000,24.1411,5.6076,15.3598,29.1191,0.0566,0.0650,0.0486,0.0789
K2ZrInO3F3,2.3163,-2.7975,2.1242,30.0000,12.4707,5.9815,5.5553,21.0682,0.0566,0.0743,0.0403,0.1062
Cs2NbFeS3Br3,1.3732,-1.4131,115.6902,30.0000,25.3428,7.0473,13.1891,29.5222,0.0566,0.1537,0.0494,0.0922
Cs2SnSbS3Br3,1.6533,-1.0706,103.1506,30.0000,23.7560,5.6105,14.9535,29.0335,0.0566,0.0564,0.0483,0.0798
Cs2SnTaO3Br3,1.6590,-2.0929,102.1413,30.0000,23.6983,5.5535,15.0902,28.9578,0.0566,0.0521,0.0483,0.0791
Cs2MnCuBr3I3,1.0502,-1.3123,86.6381,30.0000,22.1149,10.6256,1.0000,29.0449,0.0566,0.2830,0.0460,0.8172
Cs2GeTaS3I3,1.7600,-1.2489,91.0950,30.0000,22.3739,5.7438,13.6773,28.5275,0.0566,0.0388,0.0473,0.0820
Cs2FeCuF3I3,1.1567,-1.9131,105.7700,30.0000,24.3400,9.6546,2.0629,29.3750,0.0567,0.2551,0.0482,0.4721
Cs2NbCuS3Br3,1.2763,-1.3351,114.5246,30.0000,25.1925,8.2273,7.6714,29.5613,0.0567,0.2017,0.0492,0.1449
Cs2SnGaO3I3,1.6927,-1.4968,99.5359,30.0000,23.2678,5.6444,14.4908,28.8389,0.0567,0.0495,0.0480,0.0807
Rb2GeInO3F3,2.0703,-2.4029,42.2698,30.0000,16.8203,6.1980,8.9183,25.4513,0.0567,0.0464,0.0431,0.0921
Cs2MoBiO3Br3,1.6695,-1.5521,101.2417,30.0000,23.4959,5.5779,14.9173,28.8930,0.0567,0.0519,0.0482,0.0796
Rb2GeVO3Cl3,2.0698,-1.9947,41.9071,30.0000,16.7983,6.1932,8.9240,25.4596,0.0567,0.0464,0.0431,0.0920
Cs2NbCuSe3Cl3,1.2435,-1.4027,113.5472,30.0000,25.0756,8.6371,5.6804,29.5121,0.0568,0.2190,0.0491,0.1891
Cs2GeTaO3Br3,1.5451,-2.0129,112.1258,30.0000,24.7496,5.7766,15.7604,29.3111,0.0568,0.0877,0.0492,0.0792
Cs2NbTaO3Se3,1.6346,-2.1317,105.8120,30.0000,24.0322,5.6358,15.2627,29.1078,0.0568,0.0632,0.0486,0.0795
Cs2MoInO3I3,1.7186,-1.5947,97.0886,30.0000,22.9883,5.6297,14.2856,28.7427,0.0568,0.0402,0.0479,0.0809
Cs2MoSbO3Br3,1.5381,-1.5420,112.6712,30.0000,24.8119,5.7949,15.8131,29.3441,0.0568,0.0905,0.0493,0.0791
Cs2CrMoS3Se3,1.3087,-1.1909,116.4194,30.0000,25.3169,7.8151,9.6103,29.5568,0.0568,0.1881,0.0494,0.1201
Cs2GeTaSe3F3,1.5686,-2.2360,111.3957,30.0000,24.6445,5.6723,15.7942,29.2704,0.0568,0.0809,0.0491,0.0788
Cs2TiMoS3Se3,1.4188,-1.3898,117.0657,30.0000,25.3267,6.5509,14.9166,29.5084,0.0568,0.1346,0.0496,0.0842
Cs2VFeSe3Br3,1.1267,-1.3770,102.3357,30.0000,23.7975,10.0330,1.2354,29.3170,0.0569,0.2709,0.0479,0.7556
Cs2NbSbS3Se3,1.6262,-1.0613,106.9064,30.0000,24.0695,5.6222,15.2140,29.0976,0.0569,0.0620,0.0488,0.0797
Cs2WGaO3I3,1.7550,-1.6129,92.7153,30.0000,22.3765,5.7378,13.7557,28.5490,0.0569,0.0387,0.0475,0.0822
Cs2NbZnSe3Cl3,1.5368,-1.4691,113.2643,30.0000,24.8417,5.8178,15.7904,29.3450,0.0569,0.0941,0.0493,0.0791
Cs2SbZnO3Br3,1.4200,-1.5328,117.2323,30.0000,25.3225,6.5537,14.8095,29.5337,0.0569,0.1330,0.0496,0.0844
Cs2VNbS3Se3,1.3167,-1.2828,117.0551,30.0000,25.3292,7.6741,10.3042,29.5632,0.0569,0.1844,0.0496,0.1133
Cs2CrWO3Br3,1.5977,-1.6895,110.0025,30.0000,24.4269,5.6414,15.5207,29.2243,0.0569,0.0715,0.0490,0.0792
Cs2SnMnS3Se3,1.2264,-1.0663,112.5051,30.0000,24.8838,8.8492,4.6589,29.4837,0.0569,0.2276,0.0490,0.2242
Cs2ZrWO3Se3,1.6479,-2.0815,105.2888,30.0000,23.8496,5.6041,15.1494,29.0247,0.0569,0.0570,0.0486,0.0799
Rb2GeMoO3S3,2.0902,-1.6280,38.9839,30.0000,16.3807,6.1976,8.5784,25.1201,0.0570,0.0505,0.0430,0.0935
Cs2MoAgO3Br3,1.4792,-1.5070,116.5571,30.0000,25.1266,6.1132,15.6292,29.4891,0.0570,0.1116,0.0496,0.0808
Cs2GeCrO3I3,1.5931,-1.4863,110.3857,30.0000,24.3816,5.6513,15.4984,29.2169,0.0570,0.0729,0.0491,0.0796
Cs2GeTaS3Br3,1.6492,-1.4156,105.8138,30.0000,23.8423,5.5882,15.0826,29.0124,0.0570,0.0575,0.0487,0.0801
Cs2MnGaSe6,1.1107,-1.0790,101.5890,30.0000,23.6000,10.1070,1.1416,29.2445,0.0571,0.2728,0.0478,0.8035
Rb2GeCrO3S3,2.0706,-1.6644,42.7443,30.0000,16.7541,6.2154,8.7926,25.4368,0.0571,0.0491,0.0433,0.0932
Cs2SnInO3Br3,1.5874,-1.5896,111.3137,30.0000,24.4945,5.6339,15.6972,29.2135,0.0571,0.0776,0.0492,0.0791
Cs2GeZnI6,1.0159,-1.1441,77.8218,30.0000,20.8445,10.8469,1.0000,28.9697,0.0571,0.2832,0.0449,0.7989
Cs2SnGaS3I3,1.7496,-1.0736,94.3897,30.0000,22.4938,5.7326,13.7603,28.5340,0.0571,0.0429,0.0477,0.0824
Cs2SnWS3Se3,1.7362,-1.0604,96.4740,30.0000,22.7200,5.6973,13.9582,28.6380,0.0571,0.0410,0.0479,0.0821
Cs2GeTaSe3Cl3,1.6613,-1.5178,105.0206,30.0000,23.7349,5.6040,14.9072,28.9678,0.0571,0.0571,0.0487,0.0805
Cs2GeNbS3Br3,1.4874,-1.3805,117.5742,30.0000,25.1258,6.0539,15.7205,29.4679,0.0572,0.1073,0.0497,0.0809
Cs2FeSbO3Br3,1.4143,-1.5048,118.7636,30.0000,25.3152,6.6772,14.4978,29.5418,0.0572,0.1398,0.0498,0.0866
Cs2SnFeO3Br3,1.4015,-1.4426,119.2338,30.0000,25.3706,6.7426,14.3677,29.5353,0.0572,0.1455,0.0499,0.0871
Cs2MnSbO3Br3,1.4410,-1.5865,118.9122,30.0000,25.2744,6.4006,15.1407,29.4855,0.0572,0.1276,0.0499,0.0834
Cs2MnSbO3Se3,1.3818,-1.4200,119.5079,30.0000,25.3693,6.9829,13.4871,29.5603,0.0573,0.1557,0.0499,0.0912
Cs2VZnSe3Cl3,1.3461,-1.4766,119.7912,30.0000,25.3867,7.3157,12.0462,29.5936,0.0573,0.1702,0.0498,0.1007
Cs2TaZnS3I3,1.7990,-1.2462,88.3367,30.0000,21.6596,5.8456,13.0615,28.2827,0.0573,0.0369,0.0472,0.0839
Cs2TiCrSe6,1.1118,-1.3321,103.6215,30.0000,23.6129,10.1313,1.1342,29.2882,0.0573,0.2752,0.0481,0.8085
Cs2SnMnO3Se3,1.4431,-1.4718,119.9836,30.0000,25.2963,6.3422,15.3995,29.5216,0.0573,0.1257,0.0500,0.0828
Cs2VFeO3I3,1.6320,-1.8214,108.6390,30.0000,24.0116,5.5730,15.2807,29.0665,0.0573,0.0581,0.0490,0.0800
Cs2VCuSe3Cl3,1.3698,-1.4139,120.1073,30.0000,25.3736,7.0869,12.9914,29.5527,0.0573,0.1591,0.0500,0.0947
Cs2SnZnI6,1.0032,-1.1619,72.0942,30.0000,20.0021,10.8840,1.0000,28.8648,0.0574,0.2774,0.0441,0.7779
Cs2TaZnO3Br3,1.6387,-2.0532,108.9052,30.0000,23.9956,5.6137,15.1974,29.0558,0.0574,0.0610,0.0491,0.0806
Cs2TiSbSe3Cl3,1.6140,-1.6945,111.6396,30.0000,24.2672,5.5819,15.5065,29.1455,0.0574,0.0662,0.0494,0.0801
Cs2CrMnSe6,1.1049,-1.1536,102.7533,30.0000,23.5173,10.1895,1.0000,29.2511,0.0574,0.2791,0.0480,0.8341
Cs2GeVO3I3,1.6227,-1.8604,110.5507,30.0000,24.1607,5.5827,15.3628,29.1145,0.0574,0.0631,0.0492,0.0803
Cs2CrWO3Se3,1.6253,-1.6348,110.5213,30.0000,24.1640,5.5846,15.3950,29.1372,0.0574,0.0613,0.0492,0.0803
Cs2SnVSe3Br3,1.0673,-1.4352,95.3211,30.0000,22.6570,10.5067,1.0000,29.1517,0.0574,0.2877,0.0471,0.8409
Cs2WFeSe3F3,1.6398,-1.9789,108.7417,30.0000,23.9612,5.5927,15.2052,29.0364,0.0574,0.0625,0.0491,0.0805
Cs2GeInO3I3,1.6935,-1.4658,103.4238,30.0000,23.2911,5.6286,14.5943,28.8225,0.0575,0.0485,0.0486,0.0815
Cs2NbFeO3I3,1.6976,-1.9431,103.2547,30.0000,23.2712,5.6602,14.4572,28.8043,0.0575,0.0480,0.0486,0.0821
Cs2NbSbO3Se3,1.5854,-1.8850,113.6315,30.0000,24.5007,5.6561,15.5901,29.2325,0.0575,0.0751,0.0495,0.0802
Cs2VZnO3I3,1.6586,-1.7999,107.3597,30.0000,23.7451,5.6029,15.0131,28.9757,0.0575,0.0570,0.0490,0.0808
Cs2VZnS3Br3,1.3194,-1.4091,120.8869,30.0000,25.3821,7.6287,10.6142,29.5880,0.0575,0.1825,0.0501,0.1119
Cs2MnGaS3Se3,1.4085,-1.1180,121.2049,30.0000,25.3293,6.6517,14.7062,29.5668,0.0575,0.1427,0.0501,0.0862
Cs2GeGaO3I3,1.6445,-1.4382,109.0217,30.0000,23.8994,5.6091,14.9897,29.0156,0.0575,0.0586,0.0491,0.0812
Cs2NbCuO3Br3,1.3864,-1.9583,122.2914,30.0000,25.4446,6.8999,13.8182,29.6237,0.0575,0.1528,0.0502,0.0908
Cs2TiFeO3I3,1.6512,-1.9970,109.0333,30.0000,23.8894,5.6052,15.1146,29.0641,0.0576,0.0574,0.0491,0.0809
Cs2VCuS3Br3,1.3585,-1.3280,121.2091,30.0000,25.3311,7.2216,12.3436,29.5602,0.0576,0.1669,0.0502,0.0990
Cs2MnGaSe3Cl3,1.2798,-1.4678,119.5191,30.0000,25.2029,8.1082,8.2597,29.5463,0.0576,0.2025,0.0499,0.1391
Cs2ZrGaO3I3,1.6996,-2.1252,102.7140,30.0000,23.1603,5.6413,14.4798,28.8171,0.0576,0.0469,0.0485,0.0818
Cs2VMnSe3Cl3,1.3557,-1.5801,121.5445,30.0000,25.3607,7.2037,12.4787,29.5521,0.0576,0.1656,0.0502,0.0986
Rb2TiBiO3Cl3,2.1810,-2.2715,26.5819,30.0000,14.7717,6.1584,7.2716,23.5191,0.0576,0.0598,0.0424,0.0991
K2GeFeSe3Br3,0.9007,-1.2040,5.1373,30.0000,12.4501,11.1114,1.0000,28.2691,0.0576,0.1995,0.0348,0.5243
Cs2VFeSe3Cl3,1.3326,-1.5230,121.3894,30.0000,25.3106,7.5020,10.9786,29.5318,0.0576,0.1794,0.0501,0.1090
Cs2ZrBiO3I3,1.8178,-2.0214,87.5826,30.0000,21.3348,5.8654,12.7909,28.1434,0.0577,0.0334,0.0472,0.0850
Cs2GeNbSe3Cl3,1.5606,-1.4914,116.5795,30.0000,24.6571,5.7103,15.7895,29.2796,0.0577,0.0849,0.0498,0.0802
Cs2MnInO3Br3,1.4686,-1.6868,121.0802,30.0000,25.2136,6.1458,15.7028,29.5097,0.0577,0.1145,0.0502,0.0823
Li2GeGaO3F3,2.2496,-2.2192,16.1190,30.0000,13.6148,6.0604,6.4460,22.2526,0.0577,0.0667,0.0418,0.1031
Cs2GeMoS3Se3,1.5454,-1.0156,117.6982,30.0000,24.7392,5.7460,15.9161,29.3259,0.0578,0.0899,0.0499,0.0802
Cs2SbCuS3I3,1.0610,-0.9147,93.8544,30.0000,22.2845,10.5824,1.0000,29.0907,0.0578,0.2896,0.0470,0.8408
Cs2GeCrSe6,1.0999,-1.0385,104.5686,30.0000,23.4349,10.2406,1.0000,29.2349,0.0578,0.2832,0.0483,0.8445
Cs2GeWS3Se3,1.6910,-1.0253,105.5899,30.0000,23.3274,5.6353,14.5667,28.8542,0.0578,0.0508,0.0489,0.0823
Cs2MnGaS3Br3,1.2654,-1.3403,120.5995,30.0000,25.1811,8.3725,6.9851,29.5429,0.0578,0.2138,0.0501,0.1611
Cs2GeCuS3Se3,1.3675,-0.9050,122.8088,30.0000,25.3500,7.0987,13.0510,29.5514,0.0578,0.1644,0.0503,0.0951
K2TiSbO3F3,2.3580,-2.7748,0.1950,30.0000,11.8758,5.8413,5.1442,20.1765,0.0578,0.0791,0.0408,0.1113
Cs2GeMnBr3I3,1.0367,-1.3201,89.1962,30.0000,21.6664,10.7268,1.0000,29.0186,0.0578,0.2913,0.0463,0.8327
Cs2GeVSe3Cl3,1.3611,-1.4861,123.2318,30.0000,25.3209,7.2102,12.3695,29.5447,0.0579,0.1650,0.0504,0.0997
Cs2MnGaSe3Br3,1.0824,-1.3635,101.1459,30.0000,23.0617,10.3587,1.0000,29.1603,0.0579,0.2871,0.0479,0.8499
Cs2MoFeSe3F3,1.4742,-2.0268,122.1923,30.0000,25.1874,6.1261,15.6452,29.4981,0.0579,0.1146,0.0504,0.0822
Cs2SnCrSe6,1.0599,-1.0337,95.5929,30.0000,22.3434,10.5680,1.0000,29.0612,0.0580,0.2914,0.0473,0.8475
Cs2VMnS3Br3,1.2842,-1.5078,122.6746,30.0000,25.2467,8.0610,8.3525,29.5478,0.0580,0.2020,0.0504,0.1378
Rb2ZrCrO3F3,2.1294,-2.8372,36.7957,30.0000,15.7373,6.1822,8.0454,24.5102,0.0580,0.0549,0.0432,0.0972
Cs2TaFeO3Br3,1.6633,-2.0374,110.2210,30.0000,23.7203,5.6149,14.9179,28.9586,0.0580,0.0576,0.0494,0.0822
Cs2CrAgSe3I3,1.0260,-1.0703,84.8991,30.0000,21.1037,10.7773,1.0000,28.9564,0.0580,0.2888,0.0458,0.8206
Cs2GeSbS3Br3,1.6279,-1.0521,113.3314,30.0000,24.0697,5.6216,15.2692,29.1535,0.0580,0.0637,0.0496,0.0816
Rb2TiMoO6,2.1225,-2.7665,37.6540,30.0000,15.8403,6.1899,8.0730,24.5371,0.0580,0.0550,0.0433,0.0978
Rb2GeFeS3Br3,0.9324,-1.2212,29.5935,30.0000,14.9665,11.0720,1.0000,28.4558,0.0581,0.2325,0.0383,0.6224
K2TiInO3F3,2.3467,-2.8070,2.3459,30.0000,12.0350,5.9209,5.1604,20.4627,0.0581,0.0797,0.0410,0.1126
Cs2TaSbS6,1.6235,-1.1282,114.5573,30.0000,24.1534,5.5902,15.3261,29.1088,0.0581,0.0633,0.0499,0.0815
Cs2WFeO3I3,1.7975,-1.5162,93.2159,30.0000,21.6947,5.8010,13.1511,28.2549,0.0582,0.0355,0.0479,0.0849
Cs2SnCuO3Se3,1.1992,-1.2952,118.5832,30.0000,24.7046,9.1961,3.1738,29.4430,0.0582,0.2515,0.0500,0.3268
Cs2NbCuSe3Br3,1.0538,-1.3591,96.7098,30.0000,22.2889,10.6317,1.0000,29.1461,0.0583,0.2943,0.0474,0.8538
Cs2VMnO3I3,1.6915,-1.9922,108.7632,30.0000,23.2859,5.6263,14.6115,28.8466,0.0584,0.0496,0.0494,0.0831
Rb2SbCuSe3I3,0.9102,-0.9213,16.2556,30.0000,13.4377,11.1102,1.0000,28.3514,0.0584,0.2161,0.0364,0.5699
Cs2GeMnS3Se3,1.2661,-1.0681,124.2552,30.0000,25.1514,8.3671,6.9275,29.5559,0.0584,0.2179,0.0506,0.1645
Cs2ZrWS6,1.5845,-1.5104,118.4415,30.0000,24.4191,5.6474,15.5929,29.2033,0.0584,0.0783,0.0503,0.0816
Cs2SnVSe3F3,1.5866,-2.2093,119.1918,30.0000,24.4825,5.5878,15.7754,29.2055,0.0584,0.0754,0.0503,0.0812
Cs2ZrSbO3I3,1.7883,-1.9994,95.9829,30.0000,21.8705,5.8265,13.1816,28.3717,0.0584,0.0384,0.0482,0.0856
Cs2SnFeO3Se3,1.5761,-1.3204,119.8324,30.0000,24.5490,5.6491,15.6904,29.2931,0.0585,0.0793,0.0503,0.0815
Cs2GeVS3Br3,1.2613,-1.3665,124.3513,30.0000,25.1534,8.3469,7.0670,29.5627,0.0585,0.2157,0.0506,0.1604
Cs2CrMnO3I3,1.6963,-1.7048,108.5969,30.0000,23.2289,5.6252,14.4907,28.8085,0.0585,0.0479,0.0494,0.0834
Rb2GeGaO3F3,2.0813,-2.4014,46.8769,30.0000,16.5971,6.2180,8.6592,25.2532,0.0585,0.0518,0.0441,0.0967
Cs2VFeS3Br3,1.2264,-1.4137,122.5164,30.0000,24.9359,8.8154,4.8151,29.4911,0.0586,0.2376,0.0504,0.2283
Cs2SnMoO3Se3,1.6594,-1.4851,113.6372,30.0000,23.7294,5.5712,14.9880,28.9858,0.0586,0.0562,0.0499,0.0828
Cs2MnInO3Se3,1.5682,-1.5562,121.6901,30.0000,24.6334,5.6921,15.7761,29.3010,0.0586,0.0846,0.0506,0.0817
Cs2GeCrS3Se3,1.5157,-1.0491,124.7646,30.0000,24.9906,5.8695,15.9333,29.4296,0.0586,0.1021,0.0508,0.0821
Na2SnFeSe3Br3,0.8877,-1.1250,0.2146,30.0000,11.6264,11.0900,1.0000,28.2170,0.0587,0.1928,0.0341,0.5052
Cs2TiCrS3Se3,1.2427,-1.3830,124.3428,30.0000,25.0243,8.6505,5.5723,29.5424,0.0587,0.2314,0.0506,0.1999
Cs2VZnSe3Br3,1.0640,-1.4133,101.1979,30.0000,22.5497,10.5556,1.0000,29.1429,0.0587,0.2985,0.0479,0.8692
Cs2SbCuO3Br3,1.1558,-1.4459,117.5354,30.0000,24.3045,9.6502,1.9768,29.3861,0.0588,0.2704,0.0500,0.5140
Cs2MnBiO3Cl3,1.4800,-1.7786,126.9432,30.0000,25.1466,6.1133,15.6829,29.4599,0.0588,0.1182,0.0510,0.0835
Cs2TiInO3I3,1.7531,-2.0768,102.4633,30.0000,22.3677,5.7525,13.7462,28.5787,0.0589,0.0428,0.0489,0.0850
Cs2SnCuCl3I3,1.0343,-1.3084,93.1138,30.0000,21.5287,10.7269,1.0000,28.9982,0.0589,0.2967,0.0470,0.8491
Cs2GeNbO3I3,1.7409,-1.9673,105.1782,30.0000,22.6033,5.7083,13.9023,28.6173,0.0589,0.0440,0.0492,0.0851
Cs2MnGaO3Br3,1.4095,-1.7096,129.1622,30.0000,25.3238,6.7324,14.4666,29.5563,0.0589,0.1519,0.0512,0.0895
Cs2SnWO3Se3,1.7679,-1.5077,101.9171,30.0000,22.2590,5.7753,13.5242,28.4833,0.0589,0.0384,0.0490,0.0860
Cs2SnVO3I3,1.7752,-1.8508,100.7772,30.0000,22.1021,5.7978,13.3787,28.4446,0.0590,0.0397,0.0487,0.0863
Cs2VSbO3Se3,1.6061,-1.7427,120.1979,30.0000,24.2520,5.5942,15.5391,29.1299,0.0590,0.0753,0.0505,0.0822
Cs2MoFeO3Br3,1.5684,-1.6439,123.1222,30.0000,24.5961,5.6851,15.7960,29.2820,0.0590,0.0848,0.0508,0.0822
Cs2CrAgO3Br3,1.5651,-1.5924,123.6536,30.0000,24.6251,5.6728,15.8366,29.3264,0.0590,0.0837,0.0509,0.0823
Cs2NbFeO3Br3,1.5693,-2.0380,123.6222,30.0000,24.6315,5.6665,15.7811,29.2872,0.0590,0.0836,0.0509,0.0823
Cs2SbCuSe3Cl3,1.0925,-1.1632,109.4413,30.0000,23.2402,10.2724,1.0000,29.1936,0.0590,0.2925,0.0491,0.8710
Cs2ZrSbSe3Cl3,1.7424,-1.6850,105.7701,30.0000,22.5831,5.7194,13.8769,28.5541,0.0591,0.0441,0.0493,0.0854
Cs2ZrInO3Br3,1.6668,-2.1564,115.3193,30.0000,23.6331,5.6041,14.8770,28.9566,0.0591,0.0566,0.0502,0.0836
Cs2ZrFeO3Br3,1.5816,-2.0623,123.8872,30.0000,24.5357,5.6388,15.7132,29.2653,0.0591,0.0798,0.0510,0.0825
Cs2SnFeSe3Cl3,1.0989,-1.2780,110.9082,30.0000,23.3659,10.2483,1.0000,29.1983,0.0591,0.2941,0.0492,0.8764
Na2TiInO3F3,2.3627,-2.7749,2.5625,30.0000,11.7686,5.8697,4.9635,20.1041,0.0591,0.0826,0.0415,0.1174
Cs2SnSbO3Br3,1.7176,-1.5174,109.4052,30.0000,22.9877,5.6888,14.2211,28.7158,0.0592,0.0509,0.0497,0.0848
Cs2VSbSe6,1.0372,-1.0277,95.4259,30.0000,21.6520,10.6954,1.0000,28.9607,0.0592,0.3007,0.0474,0.8603
Cs2NbMnO3Br3,1.5792,-2.1049,123.7832,30.0000,24.5308,5.6879,15.6731,29.2673,0.0592,0.0812,0.0510,0.0829
Cs2CrMoO3Br3,1.5817,-1.6813,123.8032,30.0000,24.5325,5.6395,15.6690,29.2190,0.0592,0.0808,0.0510,0.0826
Cs2GeWO3Se3,1.7119,-1.4825,111.8880,30.0000,23.1538,5.6466,14.3376,28.7730,0.0593,0.0466,0.0499,0.0850
Cs2VCuSe3F3,1.5092,-2.1951,128.9024,30.0000,24.9894,5.9002,15.8338,29.3795,0.0593,0.1053,0.0515,0.0833
Rb2SnCrO3F3,2.1708,-2.4123,34.5696,30.0000,15.0218,6.1406,7.5087,23.7678,0.0593,0.0592,0.0436,0.1015
Cs2GeNbSe3F3,1.5866,-2.2324,124.5152,30.0000,24.4920,5.6552,15.7215,29.2385,0.0594,0.0831,0.0511,0.0828
Cs2VCuO3Br3,1.4949,-1.8952,129.9462,30.0000,25.0655,5.9571,15.8637,29.4388,0.0594,0.1087,0.0515,0.0837
Na2TiGaO3F3,2.3651,-2.6598,3.0707,30.0000,11.7232,5.8473,4.9294,20.0437,0.0595,0.0835,0.0416,0.1179
Cs2WMnO3Se3,1.7331,-1.5919,110.1057,30.0000,22.7484,5.7000,14.0014,28.6334,0.0595,0.0472,0.0499,0.0860
Cs2VTaS6,1.5696,-1.4522,126.2653,30.0000,24.5925,5.6363,15.8387,29.2576,0.0596,0.0812,0.0512,0.0827
Cs2SnZnO3Se3,1.6650,-1.3227,118.2750,30.0000,23.6805,5.5889,14.8919,28.9627,0.0596,0.0562,0.0505,0.0844
Cs2SnGaO3Br3,1.6692,-1.6339,118.1075,30.0000,23.5870,5.5978,14.9350,28.9595,0.0596,0.0542,0.0506,0.0845
Cs2GeFeO3Br3,1.3027,-1.5747,132.2043,30.0000,25.2552,7.8937,9.1969,29.5467,0.0596,0.2058,0.0517,0.1317
Cs2SnNbO3I3,1.8287,-1.9999,96.1305,30.0000,21.2156,5.9119,12.6257,28.0672,0.0597,0.0392,0.0486,0.0890
Cs2ZrGaSe3F3,1.6379,-2.2932,121.7133,30.0000,23.9966,5.6068,15.2308,29.0566,0.0597,0.0680,0.0510,0.0842
Cs2CrMoO3Se3,1.6107,-1.6027,124.4432,30.0000,24.2621,5.5777,15.5185,29.1469,0.0597,0.0721,0.0512,0.0835
Cs2TiWS6,1.5924,-1.5185,125.8625,30.0000,24.4360,5.6064,15.6380,29.2234,0.0597,0.0744,0.0514,0.0835
Cs2SnBiO3Br3,1.8138,-1.5202,98.5943,30.0000,21.4400,5.8802,12.8000,28.1709,0.0597,0.0358,0.0488,0.0887
Cs2SnSbSe3Cl3,1.7881,-1.2081,102.3681,30.0000,21.8499,5.8160,13.1911,28.3151,0.0598,0.0394,0.0492,0.0879
Cs2GeFeS3Se3,1.1600,-0.9501,124.0992,30.0000,24.3496,9.6323,2.0334,29.4055,0.0599,0.2769,0.0509,0.5142
Cs2FeMnS3Se3,1.1469,-1.1258,122.4210,30.0000,24.1679,9.7557,1.8376,29.3569,0.0599,0.2795,0.0507,0.5617
K2MoGaO3F3,2.3742,-2.3879,2.5583,30.0000,11.5584,5.8122,4.8429,19.8104,0.0599,0.0862,0.0418,0.1195
Cs2VFeO3Br3,1.5157,-1.9343,131.4508,30.0000,24.9485,5.8574,15.9064,29.4044,0.0599,0.1020,0.0518,0.0837
Cs2SnGaSe3F3,1.6874,-2.0031,117.2644,30.0000,23.3898,5.6184,14.6175,28.8697,0.0599,0.0549,0.0506,0.0855
Cs2GeCuO3Se3,1.2448,-1.3654,131.4182,30.0000,25.0592,8.5975,5.8062,29.5187,0.0599,0.2352,0.0516,0.1966
Cs2GeGaS3I3,1.7908,-1.0720,103.0911,30.0000,21.8416,5.8293,13.1243,28.3275,0.0599,0.0403,0.0493,0.0883
Cs2GeBiO3Br3,1.7519,-1.5587,108.0480,30.0000,22.3764,5.7601,13.6939,28.5765,0.0599,0.0440,0.0497,0.0870
Cs2SnCrSe3Br3,1.0244,-1.3128,95.1907,30.0000,21.1850,10.7885,1.0000,28.9722,0.0600,0.3054,0.0474,0.8641
Cs2GeMnO3Se3,1.5047,-1.4885,133.0766,30.0000,24.9860,5.9629,15.7821,29.4164,0.0601,0.1119,0.0520,0.0850
Cs2ZrCrO3Se3,1.6229,-2.1036,125.2245,30.0000,24.1683,5.5695,15.4199,29.1299,0.0601,0.0691,0.0514,0.0844
Cs2MnSbS3Se3,1.0831,-1.0135,112.0883,30.0000,22.9356,10.4379,1.0000,29.2140,0.0601,0.3039,0.0494,0.8973
Cs2ZrCrO3I3,1.7934,-2.0544,103.9142,30.0000,21.7755,5.8029,13.2213,28.3181,0.0601,0.0378,0.0494,0.0881
Cs2GeSbSe3F3,1.6729,-1.8981,119.7703,30.0000,23.5385,5.6024,14.8536,28.9304,0.0601,0.0576,0.0509,0.0850
Cs2MoGaO3I3,1.8001,-1.6015,102.2028,30.0000,21.6425,5.8438,13.0120,28.2781,0.0601,0.0367,0.0493,0.0885
Cs2SnGeBr3I3,0.9964,-1.3115,83.9498,30.0000,19.9289,10.9256,1.0000,28.8423,0.0602,0.2986,0.0458,0.8296
Cs2NbTaS6,1.6825,-1.4351,119.0525,30.0000,23.4125,5.5731,14.7749,28.8549,0.0602,0.0553,0.0509,0.0852
Cs2FeMnO3Br3,1.5678,-1.7393,130.6276,30.0000,24.6474,5.6473,15.8330,29.2670,0.0602,0.0841,0.0519,0.0839
